name,tags,time,current_status,current_stop_sequence,data,id,occupancy_status,revenue,route,stop,trip
latitude,,1733426010000000000,STOPPED_AT,17,42.34904591,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,972,64460952
latitude,,1733426251000000000,STOPPED_AT,20,42.348845429,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,975,64460952
latitude,,1733426493000000000,STOPPED_AT,25,42.351966769,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,982,64460952
latitude,,1733426735000000000,IN_TRANSIT_TO,32,42.36170878,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,999,64460952
latitude,,1733426976000000000,IN_TRANSIT_TO,5,42.35566972,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,9031,64460862
latitude,,1733427218000000000,STOPPED_AT,11,42.35016196,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,910,64460862
latitude,,1733427459000000000,STOPPED_AT,17,42.34914273,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,918,64460862
latitude,,1733427701000000000,IN_TRANSIT_TO,21,42.34992866,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,922,64460862
latitude,,1733427943000000000,STOPPED_AT,24,42.35339466,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,926,64460862
latitude,,1733428184000000000,IN_TRANSIT_TO,26,42.35298485,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,928,64460862
latitude,,1733428426000000000,IN_TRANSIT_TO,28,42.35210668,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,933,64460862
latitude,,1733428668000000000,IN_TRANSIT_TO,30,42.35043743,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,937,64460862
latitude,,1733428910000000000,IN_TRANSIT_TO,34,42.34885597,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,899,64460862
latitude,,1733429151000000000,IN_TRANSIT_TO,2,42.34896621,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,951,64460955
latitude,,1733429393000000000,STOPPED_AT,4,42.35037766,y3276,FEW_SEATS_AVAILABLE,REVENUE,57,953,64460955
latitude,,1733429634000000000,IN_TRANSIT_TO,7,42.35184889,y3276,FEW_SEATS_AVAILABLE,REVENUE,57,958,64460955
latitude,,1733429876000000000,STOPPED_AT,10,42.35273514,y3276,FEW_SEATS_AVAILABLE,REVENUE,57,962,64460955
latitude,,1733430118000000000,IN_TRANSIT_TO,13,42.35208746,y3276,FEW_SEATS_AVAILABLE,REVENUE,57,967,64460955
latitude,,1733430359000000000,IN_TRANSIT_TO,18,42.34917015,y3276,FEW_SEATS_AVAILABLE,REVENUE,57,973,64460955
latitude,,1733430601000000000,STOPPED_AT,22,42.3504288,y3276,FEW_SEATS_AVAILABLE,REVENUE,57,9780,64460955
latitude,,1733430843000000000,STOPPED_AT,29,42.35614069,y3276,MANY_SEATS_AVAILABLE,REVENUE,57,987,64460955
latitude,,1733431085000000000,STOPPED_AT,14,42.35087276,y3263,FEW_SEATS_AVAILABLE,REVENUE,57,969,64460959
latitude,,1733431327000000000,IN_TRANSIT_TO,20,42.34886499,y3263,FEW_SEATS_AVAILABLE,REVENUE,57,975,64460959
latitude,,1733431569000000000,IN_TRANSIT_TO,24,42.35031965,y3263,MANY_SEATS_AVAILABLE,REVENUE,57,981,64460959
latitude,,1733431810000000000,STOPPED_AT,30,42.358371,y3263,MANY_SEATS_AVAILABLE,REVENUE,57,988,64460959
latitude,,1733432053000000000,STOPPED_AT,1,42.34899,y3230,MANY_SEATS_AVAILABLE,REVENUE,57,899,64460961
latitude,,1733432295000000000,IN_TRANSIT_TO,3,42.34968614,y3230,MANY_SEATS_AVAILABLE,REVENUE,57,952,64460961
latitude,,1733432536000000000,STOPPED_AT,5,42.35048,y3230,FULL,REVENUE,57,954,64460961
latitude,,1733432778000000000,STOPPED_AT,7,42.35185,y3230,FULL,REVENUE,57,958,64460961
latitude,,1733433019000000000,IN_TRANSIT_TO,11,42.35308667,y3230,FEW_SEATS_AVAILABLE,REVENUE,57,964,64460961
latitude,,1733433261000000000,STOPPED_AT,13,42.35168526,y3230,FEW_SEATS_AVAILABLE,REVENUE,57,967,64460961
latitude,,1733433503000000000,STOPPED_AT,19,42.34903774,y3230,FEW_SEATS_AVAILABLE,REVENUE,57,974,64460961
latitude,,1733433744000000000,STOPPED_AT,24,42.35085568,y3230,FULL,REVENUE,57,981,64460961
latitude,,1733433986000000000,STOPPED_AT,30,42.35844285,y3230,FULL,REVENUE,57,988,64460961
latitude,,1733434229000000000,STOPPED_AT,1,42.35769048,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465110
latitude,,1733434470000000000,IN_TRANSIT_TO,2,42.36244159,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,902,64465110
latitude,,1733434712000000000,IN_TRANSIT_TO,6,42.35528165,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,904,64465110
latitude,,1733434954000000000,STOPPED_AT,15,42.34896739,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,916,64465110
latitude,,1733435195000000000,STOPPED_AT,22,42.35244019,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,924,64465110
latitude,,1733435437000000000,IN_TRANSIT_TO,26,42.35310186,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,928,64465110
latitude,,1733435679000000000,STOPPED_AT,27,42.35224005,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,931,64465110
latitude,,1733435920000000000,STOPPED_AT,30,42.35000765,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,937,64465110
latitude,,1733436162000000000,STOPPED_AT,1,42.3489183,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465212
latitude,,1733436404000000000,STOPPED_AT,3,42.34986889,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,952,64465212
latitude,,1733436645000000000,IN_TRANSIT_TO,6,42.35132242,y1843,FEW_SEATS_AVAILABLE,REVENUE,57,956,64465212
latitude,,1733436887000000000,STOPPED_AT,9,42.35258786,y1843,FEW_SEATS_AVAILABLE,REVENUE,57,960,64465212
latitude,,1733437129000000000,IN_TRANSIT_TO,12,42.35354708,y1843,FEW_SEATS_AVAILABLE,REVENUE,57,966,64465212
latitude,,1733437370000000000,STOPPED_AT,16,42.34937916,y1843,FEW_SEATS_AVAILABLE,REVENUE,57,971,64465212
latitude,,1733437612000000000,STOPPED_AT,20,42.34904622,y1843,FEW_SEATS_AVAILABLE,REVENUE,57,975,64465212
