time,current_status,current_stop_sequence,latitude,id,occupancy_status,revenue,route,stop,trip,longitude,bearing,delay
2024-12-05 21:17:06,IN_TRANSIT_TO,2,42.33443599,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,11257,64464409,-71.08958629,221,0
2024-12-05 21:21:08,IN_TRANSIT_TO,2,42.3316662,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,11257,64464409,-71.09434525,340,0
2024-12-05 21:25:09,IN_TRANSIT_TO,6,42.32904613,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,64000,64464409,-71.08536989,131,84
2024-12-05 21:29:11,IN_TRANSIT_TO,7,42.32862466,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,40001,64464409,-71.08358424,0,209
2024-12-05 21:33:12,IN_TRANSIT_TO,10,42.32012601,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,405,64464409,-71.08164532,168,281
2024-12-05 21:41:16,IN_TRANSIT_TO,20,42.30093982,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,477,64464409,-71.07594039,133,187
2024-12-05 21:45:18,STOPPED_AT,25,42.29049803,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,485,64464409,-71.07163533,180,181
2024-12-05 21:53:21,IN_TRANSIT_TO,4,42.2899085,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,371,64462910,-71.06946821,287,0
2024-12-05 21:57:22,IN_TRANSIT_TO,9,42.29892342,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,463,64462910,-71.07327952,334,0
2024-12-05 22:01:24,STOPPED_AT,14,42.30785278,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,470,64462910,-71.08274565,339,0
2024-12-05 22:05:27,IN_TRANSIT_TO,19,42.30312523,y1920,MANY_SEATS_AVAILABLE,REVENUE,23,475,64464411,-71.07828394,154,70
2024-12-05 22:13:30,STOPPED_AT,28,42.286719879,y1920,MANY_SEATS_AVAILABLE,REVENUE,23,430,64464411,-71.06476575,135,73
2024-12-05 22:17:32,STOPPED_AT,1,42.28394012,y1920,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462915,-71.063910219,11,0
2024-12-05 22:21:33,STOPPED_AT,1,42.28397,y1920,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462915,-71.06376,45,0
2024-12-05 22:25:35,STOPPED_AT,1,42.28395,y1920,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462915,-71.06379,45,0
2024-12-05 22:29:37,STOPPED_AT,5,42.292624709,y1920,MANY_SEATS_AVAILABLE,REVENUE,23,457,64462915,-71.07178767,356,0
2024-12-05 22:33:38,IN_TRANSIT_TO,13,42.30619513,y1920,MANY_SEATS_AVAILABLE,REVENUE,23,469,64462915,-71.08140656,322,0
2024-12-05 22:37:40,IN_TRANSIT_TO,18,42.31507542,y1920,MANY_SEATS_AVAILABLE,REVENUE,23,390,64462915,-71.0833728,17,0
2024-12-05 22:41:41,IN_TRANSIT_TO,25,42.32833,y1920,MANY_SEATS_AVAILABLE,REVENUE,23,64000,64462915,-71.08321,0,0
2024-12-05 22:45:43,STOPPED_AT,29,42.33147521,y1920,MANY_SEATS_AVAILABLE,REVENUE,23,21148,64462915,-71.09326612,154,0
2024-12-05 22:49:45,IN_TRANSIT_TO,31,42.3313649,y1920,MANY_SEATS_AVAILABLE,REVENUE,23,17861,64462915,-71.07729173,115,0
2024-12-05 22:57:49,STOPPED_AT,1,42.28393,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462920,-71.06381,90,0
2024-12-05 23:01:51,STOPPED_AT,1,42.28388,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462920,-71.06384,90,0
2024-12-05 23:05:52,STOPPED_AT,1,42.284627,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462920,-71.06418677,315,0
2024-12-05 23:09:54,IN_TRANSIT_TO,6,42.2929122,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,458,64462920,-71.07183671,356,0
2024-12-05 23:13:55,IN_TRANSIT_TO,12,42.30418839,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,473,64462920,-71.07915789,326,0
2024-12-05 23:17:57,IN_TRANSIT_TO,17,42.31296068,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,388,64462920,-71.08339575,335,0
2024-12-05 23:21:59,STOPPED_AT,24,42.32830074,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,21151,64462920,-71.083171399,332,0
2024-12-05 23:26:00,IN_TRANSIT_TO,31,42.3344,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,17861,64462920,-71.08965,45,0
2024-12-05 23:30:02,STOPPED_AT,1,42.33639,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,17862,64464444,-71.08891,180,0
2024-12-05 23:34:04,STOPPED_AT,1,42.33647,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,17862,64464444,-71.08869,180,0
2024-12-05 23:38:05,IN_TRANSIT_TO,2,42.33549498,y1890,FEW_SEATS_AVAILABLE,REVENUE,23,11257,64464444,-71.090087679,213,32
2024-12-05 23:42:07,IN_TRANSIT_TO,2,42.33162,y1890,FEW_SEATS_AVAILABLE,REVENUE,23,11257,64464444,-71.0943,225,72
2024-12-05 23:46:09,IN_TRANSIT_TO,6,42.32905,y1890,FEW_SEATS_AVAILABLE,REVENUE,23,64000,64464444,-71.0853,135,153
2024-12-05 23:50:10,IN_TRANSIT_TO,7,42.3282383,y1890,FEW_SEATS_AVAILABLE,REVENUE,23,40001,64464444,-71.08327568,157,285
2024-12-05 23:54:12,IN_TRANSIT_TO,10,42.32035091,y1890,FEW_SEATS_AVAILABLE,REVENUE,23,405,64464444,-71.081667139,171,344
2024-12-05 23:58:14,IN_TRANSIT_TO,16,42.309665699,y1890,FEW_SEATS_AVAILABLE,REVENUE,23,471,64464444,-71.082777949,135,326
2024-12-06 00:02:15,STOPPED_AT,19,42.30302342,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,475,64464444,-71.07825851,327,422
2024-12-06 00:10:19,IN_TRANSIT_TO,29,42.28449882,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,334,64464444,-71.06468699,194,468
2024-12-06 00:14:20,STOPPED_AT,5,42.29186651,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,457,64462917,-71.07174186,358,193
2024-12-06 00:18:22,IN_TRANSIT_TO,11,42.30333159,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,467,64462917,-71.07845023,332,198
2024-12-06 00:22:23,STOPPED_AT,16,42.3132856,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,387,64462917,-71.08357978,335,124
2024-12-06 00:26:25,IN_TRANSIT_TO,25,42.32932609,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,64000,64462917,-71.08336629,7,32
2024-12-06 00:30:27,IN_TRANSIT_TO,30,42.3326302,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,1224,64462917,-71.0927011,51,84
2024-12-06 00:34:28,STOPPED_AT,1,42.33647466,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,17862,64464453,-71.08867671,146,0
2024-12-06 00:38:30,IN_TRANSIT_TO,2,42.331269419,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,11257,64464453,-71.09338797,96,5
2024-12-06 00:42:32,STOPPED_AT,6,42.329535749,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,64000,64464453,-71.083593719,287,0
2024-12-06 00:46:33,IN_TRANSIT_TO,9,42.32141929,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,404,64464453,-71.081981229,169,27
2024-12-06 00:50:35,IN_TRANSIT_TO,18,42.305590669,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,468,64464453,-71.08082158,183,0
2024-12-06 00:54:36,STOPPED_AT,23,42.295336199,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,482,64464453,-71.07213931,181,0
2024-12-06 00:58:38,IN_TRANSIT_TO,29,42.283905249,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,334,64464453,-71.06477968,187,0
2024-12-06 01:02:40,STOPPED_AT,1,42.28388,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462929,-71.06371,90,0
2024-12-06 01:06:41,STOPPED_AT,1,42.28387,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462929,-71.06371,90,0
2024-12-06 01:10:43,STOPPED_AT,1,42.2839,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462929,-71.06369,90,175
2024-12-06 01:14:45,STOPPED_AT,1,42.28388475,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462929,-71.06369871,90,440
2024-12-06 01:18:46,STOPPED_AT,1,42.28381,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462929,-71.06382,90,665
2024-12-06 01:22:48,STOPPED_AT,1,42.28381,y1890,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462929,-71.06388,90,910
2024-12-06 01:26:50,STOPPED_AT,1,42.33637,y1829,MANY_SEATS_AVAILABLE,REVENUE,23,17862,64464462,-71.08914,180,614
2024-12-06 01:30:52,STOPPED_AT,1,42.33613189,y1829,MANY_SEATS_AVAILABLE,REVENUE,23,17862,64464462,-71.08913561,180,794
2024-12-06 01:34:54,STOPPED_AT,1,42.3364,y1829,MANY_SEATS_AVAILABLE,REVENUE,23,17862,64464462,-71.08923,180,1098
2024-12-06 01:38:55,IN_TRANSIT_TO,2,42.335202959,y1829,MANY_SEATS_AVAILABLE,REVENUE,23,11257,64464462,-71.09015526,161,1327
2024-12-06 01:42:57,IN_TRANSIT_TO,6,42.32917709,y1829,MANY_SEATS_AVAILABLE,REVENUE,23,64000,64464462,-71.08546178,131,1263
2024-12-06 01:46:59,IN_TRANSIT_TO,7,42.32886858,y1829,MANY_SEATS_AVAILABLE,REVENUE,23,40001,64464462,-71.0848852,172,1382
2024-12-06 01:55:02,IN_TRANSIT_TO,16,42.30964724,y1829,MANY_SEATS_AVAILABLE,REVENUE,23,471,64464462,-71.08281314,229,1396
2024-12-06 01:59:04,IN_TRANSIT_TO,19,42.30348493,y1829,MANY_SEATS_AVAILABLE,REVENUE,23,475,64464462,-71.07870127,148,1506
2024-12-10 19:31:57,IN_TRANSIT_TO,16,42.30928649,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,471,64464378,-71.08286341,204,337
2024-12-10 19:32:10,IN_TRANSIT_TO,16,42.309027819,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,471,64464378,-71.08299867,209,397
2024-12-10 20:02:11,IN_TRANSIT_TO,5,42.29185201,y1906,FEW_SEATS_AVAILABLE,REVENUE,23,457,64462900,-71.07174285,357,68
2024-12-10 20:10:17,STOPPED_AT,14,42.30760597,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,470,64462900,-71.08271641,326,72
2024-12-10 20:12:18,IN_TRANSIT_TO,18,42.31443779,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,390,64462900,-71.08361065,11,0
2024-12-10 20:14:20,STOPPED_AT,19,42.318288699,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,392,64462900,-71.081719759,19,0
2024-12-10 20:20:24,IN_TRANSIT_TO,25,42.32849,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,64000,64462900,-71.08332,0,63
2024-12-10 20:27:56,STOPPED_AT,17,42.30625825,y1832,FEW_SEATS_AVAILABLE,REVENUE,23,472,64464392,-71.08163747,158,242
2024-12-10 20:31:59,IN_TRANSIT_TO,22,42.29768219,y1832,FEW_SEATS_AVAILABLE,REVENUE,23,480,64464392,-71.07273658,165,118
2024-12-10 20:36:02,IN_TRANSIT_TO,26,42.290137239,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,426,64464392,-71.07117655,97,196
2024-12-10 20:40:05,STOPPED_AT,1,42.28414561,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462904,-71.06381259,332,0
2024-12-10 20:42:07,IN_TRANSIT_TO,2,42.28457096,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,367,64462904,-71.064239,0,0
2024-12-10 20:44:08,IN_TRANSIT_TO,3,42.287925589,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,369,64462904,-71.06552827,330,25
2024-12-10 20:46:10,IN_TRANSIT_TO,5,42.29144694,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,457,64462904,-71.07171112,355,21
2024-12-10 20:48:11,IN_TRANSIT_TO,7,42.29519212,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,460,64462904,-71.07201469,354,61
2024-12-10 20:50:13,STOPPED_AT,9,42.29953959,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,463,64462904,-71.07380716,321,60
2024-12-10 20:52:14,STOPPED_AT,11,42.30352058,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,467,64462904,-71.07857917,335,0
2024-12-10 20:54:16,STOPPED_AT,14,42.30775286,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,470,64462904,-71.08267391,244,0
2024-12-10 20:56:17,STOPPED_AT,16,42.31209706,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,387,64462904,-71.08295948,5,0
2024-12-10 20:58:19,STOPPED_AT,19,42.31797473,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,392,64462904,-71.08199406,21,0
2024-12-10 21:00:20,IN_TRANSIT_TO,22,42.32234758,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,395,64462904,-71.08212415,341,0
2024-12-10 21:04:23,IN_TRANSIT_TO,26,42.32893149,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,1148,64462904,-71.08494715,259,26
2024-12-10 21:06:25,STOPPED_AT,27,42.33094816,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,11149,64462904,-71.08903916,293,11
2024-12-10 21:08:26,IN_TRANSIT_TO,30,42.33275904,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,1224,64462904,-71.0924784,55,25
2024-12-10 21:10:28,IN_TRANSIT_TO,31,42.33442669,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,17861,64462904,-71.089637289,42,84
2024-12-10 21:12:29,STOPPED_AT,1,42.33742,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,17862,64464409,-71.08871,45,0
2024-12-10 21:14:31,STOPPED_AT,1,42.33642,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,17862,64464409,-71.08896,225,0
2024-12-10 21:18:38,IN_TRANSIT_TO,2,42.33151312,y1832,FEW_SEATS_AVAILABLE,REVENUE,23,11257,64464409,-71.09455199,87,0
2024-12-10 21:20:39,STOPPED_AT,2,42.3312033,y1832,FEW_SEATS_AVAILABLE,REVENUE,23,11257,64464409,-71.09258625,8,22
2024-12-10 21:24:42,STOPPED_AT,6,42.32969629,y1832,FEW_SEATS_AVAILABLE,REVENUE,23,64000,64464409,-71.08426275,273,18
2024-12-10 21:26:44,IN_TRANSIT_TO,7,42.328773239,y1832,FULL,REVENUE,23,40001,64464409,-71.084759779,114,133
2024-12-10 21:32:48,STOPPED_AT,12,42.3165375,y1832,FULL,REVENUE,23,407,64464409,-71.083016259,271,194
2024-12-10 21:34:50,STOPPED_AT,14,42.311651449,y1832,FULL,REVENUE,23,411,64464409,-71.08304582,320,155
2024-12-10 21:36:51,IN_TRANSIT_TO,16,42.30877841,y1832,FULL,REVENUE,23,471,64464409,-71.083093009,189,192
2024-12-10 21:38:53,IN_TRANSIT_TO,18,42.30570225,y1832,FULL,REVENUE,23,468,64464409,-71.08099409,137,215
2024-12-10 21:40:54,IN_TRANSIT_TO,19,42.30488985,y1832,FULL,REVENUE,23,475,64464409,-71.079967149,143,251
2024-12-10 21:42:56,STOPPED_AT,21,42.29899089,y1832,FEW_SEATS_AVAILABLE,REVENUE,23,478,64464409,-71.07330563,106,219
2024-12-10 21:46:59,IN_TRANSIT_TO,26,42.29012996,y1832,FEW_SEATS_AVAILABLE,REVENUE,23,426,64464409,-71.07033997,91,245
2024-12-10 21:49:00,STOPPED_AT,1,42.28372129,y1832,FEW_SEATS_AVAILABLE,REVENUE,23,334,64462910,-71.06399742,68,0
2024-12-10 21:51:02,STOPPED_AT,1,42.28394,y1832,FEW_SEATS_AVAILABLE,REVENUE,23,334,64462910,-71.0637,90,0
2024-12-10 21:53:03,STOPPED_AT,1,42.2846668,y1832,FEW_SEATS_AVAILABLE,REVENUE,23,334,64462910,-71.06417992,330,0
2024-12-10 21:55:05,STOPPED_AT,3,42.28961214,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,369,64462910,-71.06820002,297,0
2024-12-10 21:57:06,STOPPED_AT,6,42.29355176,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,458,64462910,-71.07179644,0,0
2024-12-10 21:59:08,STOPPED_AT,9,42.29998162,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,463,64462910,-71.07424605,319,0
2024-12-10 22:01:09,STOPPED_AT,12,42.30526135,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,473,64462910,-71.08020208,9,0
2024-12-10 22:03:11,IN_TRANSIT_TO,16,42.31196343,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,387,64462910,-71.082872449,0,0
2024-12-10 22:05:12,STOPPED_AT,19,42.3184997,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,392,64462910,-71.081665479,23,0
2024-12-10 22:07:14,STOPPED_AT,22,42.32447315,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,395,64462910,-71.08282219,345,0
2024-12-10 22:09:15,STOPPED_AT,25,42.329600999,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,64000,64462910,-71.083747929,272,0
2024-12-10 22:11:17,IN_TRANSIT_TO,26,42.32891212,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,1148,64462910,-71.08505461,43,0
2024-12-10 22:13:18,STOPPED_AT,30,42.33273278,y1832,MANY_SEATS_AVAILABLE,REVENUE,23,1224,64462910,-71.09254736,50,0
2024-12-10 22:15:21,STOPPED_AT,1,42.28397,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462915,-71.06373,90,0
2024-12-10 22:17:22,STOPPED_AT,1,42.28396,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462915,-71.06374,90,0
2024-12-10 22:19:24,STOPPED_AT,1,42.28396,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462915,-71.06376,90,0
2024-12-10 22:21:25,STOPPED_AT,1,42.28394,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462915,-71.06378,90,0
2024-12-10 22:23:27,STOPPED_AT,1,42.28393,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462915,-71.06379,90,0
2024-12-10 22:25:28,STOPPED_AT,1,42.28392,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462915,-71.0638,90,0
2024-12-10 22:27:30,STOPPED_AT,2,42.28735655,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,367,64462915,-71.06494865,337,0
2024-12-10 22:29:31,STOPPED_AT,5,42.29174032,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,457,64462915,-71.07178933,358,0
2024-12-10 22:31:33,IN_TRANSIT_TO,7,42.2953005,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,460,64462915,-71.07215008,338,0
2024-12-10 22:33:34,STOPPED_AT,9,42.29968843,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,463,64462915,-71.07390724,297,0
2024-12-10 22:37:37,IN_TRANSIT_TO,15,42.30897237,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,386,64462915,-71.08290207,55,0
2024-12-10 22:39:39,STOPPED_AT,18,42.31617612,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,390,64462915,-71.08291873,254,0
2024-12-10 22:41:40,STOPPED_AT,21,42.32145689,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,394,64462915,-71.081741009,355,0
2024-12-10 22:43:42,STOPPED_AT,23,42.32546828,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,396,64462915,-71.08312916,335,0
2024-12-10 22:45:43,IN_TRANSIT_TO,25,42.3287811,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,64000,64462915,-71.08333917,5,0
2024-12-10 22:47:45,IN_TRANSIT_TO,26,42.32886957,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,1148,64462915,-71.08481788,285,88
2024-12-10 22:49:46,IN_TRANSIT_TO,30,42.3321335,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,1224,64462915,-71.09357391,44,57
2024-12-10 22:51:48,IN_TRANSIT_TO,31,42.3353703,y1906,MANY_SEATS_AVAILABLE,REVENUE,23,17861,64462915,-71.09011832,237,132
2024-12-10 22:53:50,STOPPED_AT,1,42.28401,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462920,-71.06371,90,0
2024-12-10 22:55:52,STOPPED_AT,1,42.28401,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462920,-71.06372,90,0
2024-12-10 22:57:53,STOPPED_AT,1,42.28403821,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462920,-71.06375097,90,0
2024-12-10 22:59:55,STOPPED_AT,1,42.28399,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462920,-71.06375,90,0
2024-12-10 23:01:56,STOPPED_AT,1,42.28399,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462920,-71.06376,90,0
2024-12-10 23:03:58,STOPPED_AT,1,42.28399,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462920,-71.06376,90,0
2024-12-10 23:05:59,STOPPED_AT,1,42.2840494,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,334,64462920,-71.06376989,325,0
2024-12-10 23:08:01,IN_TRANSIT_TO,2,42.28563121,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,367,64462920,-71.06431836,39,4
2024-12-10 23:10:02,IN_TRANSIT_TO,4,42.29000115,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,371,64462920,-71.06936125,293,6
2024-12-10 23:12:04,STOPPED_AT,6,42.29397198,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,458,64462920,-71.07191034,358,0
2024-12-10 23:14:05,IN_TRANSIT_TO,9,42.29930674,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,463,64462920,-71.07349738,325,6
2024-12-10 23:16:07,STOPPED_AT,11,42.30387829,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,467,64462920,-71.07886897,332,50
2024-12-10 23:18:08,IN_TRANSIT_TO,15,42.30919151,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,386,64462920,-71.08281658,19,0
2024-12-10 23:20:10,IN_TRANSIT_TO,18,42.31526919,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,390,64462920,-71.08327394,18,0
2024-12-10 23:22:11,STOPPED_AT,22,42.32385364,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,395,64462920,-71.08249668,356,0
2024-12-10 23:24:13,STOPPED_AT,25,42.32957877,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,64000,64462920,-71.083604039,275,0
2024-12-10 23:26:14,IN_TRANSIT_TO,26,42.32891,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,1148,64462920,-71.08483,225,0
2024-12-10 23:30:17,IN_TRANSIT_TO,31,42.33349418,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,17861,64462920,-71.091088,55,117
2024-12-10 23:32:19,IN_TRANSIT_TO,31,42.335794069,y1871,MANY_SEATS_AVAILABLE,REVENUE,23,17861,64462920,-71.09043366,316,175
