name,tags,time,current_status,current_stop_sequence,data,id,occupancy_status,revenue,route,stop,trip
delay,,1733419335000000000,STOPPED_AT,12,50,y3203,FULL,REVENUE,66,926,64460695
delay,,1733419577000000000,IN_TRANSIT_TO,14,61,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,10928,64460695
delay,,1733419818000000000,STOPPED_AT,17,0,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1304,64460695
delay,,1733420302000000000,STOPPED_AT,22,0,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1311,64460695
delay,,1733420544000000000,IN_TRANSIT_TO,25,0,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1314,64460695
delay,,1733420785000000000,STOPPED_AT,26,0,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1315,64460695
delay,,1733421027000000000,IN_TRANSIT_TO,30,0,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1322,64460695
delay,,1733421268000000000,STOPPED_AT,30,0,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1322,64460695
delay,,1733421510000000000,STOPPED_AT,31,0,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1323,64460695
delay,,1733421752000000000,IN_TRANSIT_TO,36,0,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64460695
delay,,1733421993000000000,STOPPED_AT,1,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64459213
delay,,1733422235000000000,STOPPED_AT,1,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64459213
delay,,1733422477000000000,STOPPED_AT,1,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64459213
delay,,1733422718000000000,IN_TRANSIT_TO,2,122,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,1148,64459213
delay,,1733422960000000000,IN_TRANSIT_TO,6,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,1357,64459213
delay,,1733423202000000000,IN_TRANSIT_TO,8,74,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1360,64459213
delay,,1733423443000000000,IN_TRANSIT_TO,11,36,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,1365,64459213
delay,,1733423685000000000,STOPPED_AT,13,0,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1526,64459213
delay,,1733424168000000000,IN_TRANSIT_TO,18,0,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1373,64459213
delay,,1733424410000000000,IN_TRANSIT_TO,22,0,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1379,64459213
delay,,1733424651000000000,IN_TRANSIT_TO,23,0,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,964,64459213
delay,,1733424893000000000,IN_TRANSIT_TO,30,0,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,2564,64459213
delay,,1733425135000000000,IN_TRANSIT_TO,30,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,2564,64459213
delay,,1733425377000000000,IN_TRANSIT_TO,32,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,76123,64459213
delay,,1733425618000000000,STOPPED_AT,1,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64459499
delay,,1733425860000000000,STOPPED_AT,1,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64459499
delay,,1733426101000000000,STOPPED_AT,1,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64459499
delay,,1733426343000000000,STOPPED_AT,1,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64459499
delay,,1733426585000000000,STOPPED_AT,1,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64459499
delay,,1733426826000000000,STOPPED_AT,1,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64459499
delay,,1733427068000000000,IN_TRANSIT_TO,4,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,2551,64459499
delay,,1733427310000000000,STOPPED_AT,7,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,2555,64459499
delay,,1733427551000000000,IN_TRANSIT_TO,14,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,10928,64459499
delay,,1733427793000000000,STOPPED_AT,15,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,1302,64459499
delay,,1733428035000000000,STOPPED_AT,18,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,1306,64459499
delay,,1733428276000000000,IN_TRANSIT_TO,21,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,1310,64459499
delay,,1733428518000000000,IN_TRANSIT_TO,24,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,1555,64459499
delay,,1733428759000000000,STOPPED_AT,27,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,1317,64459499
delay,,1733429001000000000,IN_TRANSIT_TO,31,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,1323,64459499
delay,,1733429243000000000,IN_TRANSIT_TO,36,0,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64459499
delay,,1733429485000000000,IN_TRANSIT_TO,24,0,y3295,MANY_SEATS_AVAILABLE,REVENUE,66,1555,64461012
delay,,1733429727000000000,IN_TRANSIT_TO,26,47,y3295,MANY_SEATS_AVAILABLE,REVENUE,66,1315,64461012
delay,,1733430210000000000,STOPPED_AT,29,248,y3295,FEW_SEATS_AVAILABLE,REVENUE,66,1320,64461012
delay,,1733430694000000000,STOPPED_AT,1,0,y3262,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64459505
delay,,1733430936000000000,STOPPED_AT,1,0,y3262,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64459505
delay,,1733431178000000000,IN_TRANSIT_TO,2,0,y3262,MANY_SEATS_AVAILABLE,REVENUE,66,32549,64459505
delay,,1733431419000000000,IN_TRANSIT_TO,4,41,y3262,MANY_SEATS_AVAILABLE,REVENUE,66,2551,64459505
delay,,1733431661000000000,IN_TRANSIT_TO,7,0,y3262,MANY_SEATS_AVAILABLE,REVENUE,66,2555,64459505
delay,,1733431903000000000,STOPPED_AT,10,0,y3262,MANY_SEATS_AVAILABLE,REVENUE,66,1193,64459505
delay,,1733432144000000000,STOPPED_AT,13,0,y3262,MANY_SEATS_AVAILABLE,REVENUE,66,927,64459505
delay,,1733432386000000000,IN_TRANSIT_TO,16,0,y3262,MANY_SEATS_AVAILABLE,REVENUE,66,11302,64459505
delay,,1733432628000000000,STOPPED_AT,19,0,y3262,MANY_SEATS_AVAILABLE,REVENUE,66,1308,64459505
delay,,1733432869000000000,IN_TRANSIT_TO,24,0,y3262,MANY_SEATS_AVAILABLE,REVENUE,66,1555,64459505
delay,,1733433111000000000,IN_TRANSIT_TO,26,0,y3262,MANY_SEATS_AVAILABLE,REVENUE,66,1315,64459505
delay,,1733433353000000000,STOPPED_AT,27,101,y3262,MANY_SEATS_AVAILABLE,REVENUE,66,1317,64459505
delay,,1733433594000000000,STOPPED_AT,30,47,y3262,MANY_SEATS_AVAILABLE,REVENUE,66,1322,64459505
delay,,1733433836000000000,STOPPED_AT,35,0,y3262,MANY_SEATS_AVAILABLE,REVENUE,66,11259,64459505
delay,,1733434079000000000,STOPPED_AT,31,0,y3243,MANY_SEATS_AVAILABLE,REVENUE,66,1323,64459506
delay,,1733434321000000000,STOPPED_AT,1,0,y1905,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463747
delay,,1733434563000000000,STOPPED_AT,1,0,y1905,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463747
