time,current_status,current_stop_sequence,latitude,id,occupancy_status,revenue,route,stop,trip,longitude,bearing,delay
2024-12-05 21:10:19,IN_TRANSIT_TO,11,42.35308667,y3230,FEW_SEATS_AVAILABLE,REVENUE,57,964,64460961,-71.13181113,294,325
2024-12-05 21:14:21,STOPPED_AT,13,42.35168526,y3230,FEW_SEATS_AVAILABLE,REVENUE,57,967,64460961,-71.14270049,244,358
2024-12-05 21:22:24,STOPPED_AT,24,42.35085568,y3230,FULL,REVENUE,57,981,64460961,-71.17232013,305,364
2024-12-05 21:26:26,STOPPED_AT,30,42.35844285,y3230,FULL,REVENUE,57,988,64460961,-71.184814509,344,301
2024-12-05 21:30:29,STOPPED_AT,1,42.35769048,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465110,-71.16947844,274,225
2024-12-05 21:34:30,IN_TRANSIT_TO,2,42.36244159,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,902,64465110,-71.18588894,160,153
2024-12-05 21:38:32,IN_TRANSIT_TO,6,42.35528165,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,904,64465110,-71.182194429,176,325
2024-12-05 21:42:34,STOPPED_AT,15,42.34896739,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,916,64465110,-71.15879334,81,323
2024-12-05 21:50:37,IN_TRANSIT_TO,26,42.35310186,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,928,64465110,-71.13306545,86,373
2024-12-05 22:02:42,STOPPED_AT,1,42.3489183,y1843,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465212,-71.0969307,79,0
2024-12-05 22:10:45,IN_TRANSIT_TO,6,42.35132242,y1843,FEW_SEATS_AVAILABLE,REVENUE,57,956,64465212,-71.115728559,286,159
2024-12-05 22:18:49,IN_TRANSIT_TO,12,42.35354708,y1843,FEW_SEATS_AVAILABLE,REVENUE,57,966,64465212,-71.13548946,281,324
2024-12-05 22:22:50,STOPPED_AT,16,42.34937916,y1843,FEW_SEATS_AVAILABLE,REVENUE,57,971,64465212,-71.14926367,83,329
2024-12-05 22:34:56,IN_TRANSIT_TO,7,42.35483509,y1832,MANY_SEATS_AVAILABLE,REVENUE,57,905,64465114,-71.18149921,101,173
2024-12-05 22:38:58,IN_TRANSIT_TO,17,42.34909517,y1832,MANY_SEATS_AVAILABLE,REVENUE,57,918,64465114,-71.15417289,101,104
2024-12-05 22:42:59,IN_TRANSIT_TO,21,42.350044629,y1832,MANY_SEATS_AVAILABLE,REVENUE,57,922,64465114,-71.14743644,71,274
2024-12-05 22:47:01,IN_TRANSIT_TO,24,42.353478279,y1832,MANY_SEATS_AVAILABLE,REVENUE,57,926,64465114,-71.13721927,100,329
2024-12-05 22:51:03,IN_TRANSIT_TO,26,42.352797919,y1832,MANY_SEATS_AVAILABLE,REVENUE,57,928,64465114,-71.13149923,154,554
2024-12-05 22:55:04,IN_TRANSIT_TO,29,42.35138805,y1832,MANY_SEATS_AVAILABLE,REVENUE,57,934,64465114,-71.11878375,97,597
2024-12-05 22:59:06,IN_TRANSIT_TO,32,42.34959693,y1832,MANY_SEATS_AVAILABLE,REVENUE,57,939,64465114,-71.1039965,111,548
2024-12-05 23:03:09,STOPPED_AT,1,42.34799828,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465116,-71.09779091,269,184
2024-12-05 23:07:10,STOPPED_AT,1,42.35766563,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465116,-71.16440441,268,129
2024-12-05 23:11:12,STOPPED_AT,1,42.36407,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465116,-71.18548,270,27
2024-12-05 23:15:14,STOPPED_AT,5,42.35631423,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,9031,64465116,-71.18380401,78,191
2024-12-05 23:19:15,IN_TRANSIT_TO,15,42.34901268,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,916,64465116,-71.16180692,94,199
2024-12-05 23:23:17,IN_TRANSIT_TO,21,42.34993201,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,922,64465116,-71.1475893,60,279
2024-12-05 23:27:18,IN_TRANSIT_TO,27,42.35246467,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,931,64465116,-71.12747822,98,204
2024-12-05 23:31:20,IN_TRANSIT_TO,30,42.35050578,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,937,64465116,-71.1112168,172,274
2024-12-05 23:35:22,STOPPED_AT,1,42.34882,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465210,-71.09677,90,0
2024-12-05 23:39:23,STOPPED_AT,1,42.349195569,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465210,-71.09581817,256,0
2024-12-05 23:51:28,IN_TRANSIT_TO,12,42.35358,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,966,64465210,-71.13691,270,159
2024-12-05 23:55:30,STOPPED_AT,17,42.349024139,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,972,64465210,-71.151936309,173,193
2024-12-05 23:59:32,STOPPED_AT,25,42.35182504,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,982,64465210,-71.17411313,302,139
2024-12-06 00:03:33,IN_TRANSIT_TO,31,42.36000836,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,989,64465210,-71.18530476,355,30
2024-12-06 00:07:35,STOPPED_AT,1,42.36375678,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465121,-71.185502479,154,0
2024-12-06 00:15:38,IN_TRANSIT_TO,14,42.34991304,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,915,64465121,-71.16457649,134,44
2024-12-06 00:19:40,IN_TRANSIT_TO,19,42.349055419,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,920,64465121,-71.15094159,90,92
2024-12-06 00:23:41,IN_TRANSIT_TO,27,42.352804629,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,931,64465121,-71.12997803,91,0
2024-12-06 00:27:43,IN_TRANSIT_TO,30,42.35101276,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,937,64465121,-71.115372149,89,108
2024-12-06 00:31:45,STOPPED_AT,1,42.34902,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465217,-71.09577,90,0
2024-12-06 00:35:46,STOPPED_AT,1,42.34905,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465217,-71.09584,90,0
2024-12-06 00:39:48,STOPPED_AT,1,42.34915,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465217,-71.09594,90,0
2024-12-06 00:43:50,STOPPED_AT,1,42.34931,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465217,-71.09581,90,0
2024-12-06 00:47:51,IN_TRANSIT_TO,4,42.35027049,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,953,64465217,-71.10618582,279,0
2024-12-06 00:55:55,STOPPED_AT,16,42.34940801,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,971,64465217,-71.14924563,277,154
2024-12-06 01:03:58,IN_TRANSIT_TO,30,42.35776216,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,988,64465217,-71.175779899,88,136
2024-12-06 01:07:59,IN_TRANSIT_TO,30,42.34981065,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,937,64465121,-71.10964707,126,2490
2024-12-06 01:12:01,STOPPED_AT,1,42.34802158,y1882,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465217,-71.076681109,64,1799
2024-12-06 01:16:04,STOPPED_AT,1,42.34918,y1802,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465219,-71.09549,90,232
2024-12-06 01:20:05,STOPPED_AT,1,42.3492,y1802,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465219,-71.09547,90,547
2024-12-06 01:24:07,STOPPED_AT,1,42.34899353,y1802,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465219,-71.09554959,90,790
2024-12-06 01:28:09,STOPPED_AT,1,42.34921,y1802,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465219,-71.09541,90,1033
2024-12-06 01:32:10,STOPPED_AT,3,42.34987904,y1802,MANY_SEATS_AVAILABLE,REVENUE,57,952,64465219,-71.10477237,282,1194
2024-12-06 01:36:12,IN_TRANSIT_TO,9,42.35222732,y1802,MANY_SEATS_AVAILABLE,REVENUE,57,960,64465219,-71.12472047,268,1321
2024-12-06 01:40:14,STOPPED_AT,14,42.35043573,y1802,MANY_SEATS_AVAILABLE,REVENUE,57,969,64465219,-71.14650468,239,1321
2024-12-06 01:44:15,IN_TRANSIT_TO,21,42.34942702,y1802,MANY_SEATS_AVAILABLE,REVENUE,57,977,64465219,-71.16392418,310,1330
2024-12-06 01:48:17,STOPPED_AT,28,42.35488761,y1802,MANY_SEATS_AVAILABLE,REVENUE,57,986,64465219,-71.18169366,286,1385
2024-12-10 19:42:35,IN_TRANSIT_TO,9,42.35226999,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,960,64460954,-71.12447641,305,332
2024-12-10 19:48:39,IN_TRANSIT_TO,14,42.35108807,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,969,64460954,-71.14508938,238,282
2024-12-10 19:49:20,IN_TRANSIT_TO,16,42.34935523,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,971,64460954,-71.1493655,248,222
2024-12-10 19:50:41,IN_TRANSIT_TO,17,42.34907802,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,972,64460954,-71.15208694,273,277
2024-12-10 19:51:21,IN_TRANSIT_TO,18,42.349301339,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,973,64460954,-71.15332733,317,242
2024-12-10 19:52:42,STOPPED_AT,19,42.34910953,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,974,64460954,-71.15714126,259,271
2024-12-10 19:53:23,IN_TRANSIT_TO,20,42.34885672,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,975,64460954,-71.15980157,267,269
2024-12-10 19:54:44,IN_TRANSIT_TO,21,42.34924427,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,977,64460954,-71.16339943,289,290
2024-12-10 19:56:45,STOPPED_AT,23,42.35058509,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,979,64460954,-71.16872047,245,333
2024-12-10 19:57:26,STOPPED_AT,24,42.35131338,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,981,64460954,-71.17324415,305,368
2024-12-10 19:58:47,STOPPED_AT,27,42.354137199,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,985,64460954,-71.17932761,315,387
2024-12-10 19:59:27,STOPPED_AT,29,42.35596389,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,987,64460954,-71.18238546,353,375
2024-12-10 20:00:48,STOPPED_AT,30,42.35911579,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,988,64460954,-71.18519921,343,292
2024-12-10 20:01:29,STOPPED_AT,1,42.363565739,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,900,64460858,-71.1860659,7,0
2024-12-10 20:02:50,STOPPED_AT,1,42.36406,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,900,64460858,-71.18546,0,0
2024-12-10 20:03:30,STOPPED_AT,1,42.36406,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,900,64460858,-71.18546,0,0
2024-12-10 20:04:51,STOPPED_AT,1,42.36406,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,900,64460858,-71.18546,0,0
2024-12-10 20:05:32,STOPPED_AT,1,42.36406,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,900,64460858,-71.18546,0,0
2024-12-10 20:06:53,STOPPED_AT,1,42.36406,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,900,64460858,-71.18546,0,19
2024-12-10 20:07:33,STOPPED_AT,1,42.36406,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,900,64460858,-71.18546,0,69
2024-12-10 20:08:54,STOPPED_AT,1,42.36406,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,900,64460858,-71.18546,0,142
2024-12-10 20:09:35,STOPPED_AT,1,42.36406,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,900,64460858,-71.18546,0,142
2024-12-10 20:12:57,STOPPED_AT,1,42.36396606,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,900,64460858,-71.18557093,0,370
2024-12-10 20:13:38,STOPPED_AT,1,42.36396606,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,900,64460858,-71.18557093,0,370
2024-12-10 20:15:40,STOPPED_AT,1,42.36337713,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,900,64460858,-71.185809109,264,566
2024-12-10 20:17:41,STOPPED_AT,4,42.35716426,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,903,64460858,-71.18580691,181,635
2024-12-10 20:19:02,IN_TRANSIT_TO,5,42.35622299,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,9031,64460858,-71.18809619,179,701
2024-12-10 20:19:43,IN_TRANSIT_TO,5,42.35578816,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,9031,64460858,-71.18669741,0,704
2024-12-10 20:21:03,IN_TRANSIT_TO,7,42.3547102,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,905,64460858,-71.18047563,102,765
2024-12-10 20:26:41,IN_TRANSIT_TO,11,42.3530688,y3265,FEW_SEATS_AVAILABLE,REVENUE,57,964,64460955,-71.13190667,235,690
2024-12-10 20:28:42,IN_TRANSIT_TO,12,42.35347255,y3265,FEW_SEATS_AVAILABLE,REVENUE,57,966,64460955,-71.13495403,278,737
2024-12-10 20:30:44,STOPPED_AT,13,42.35226975,y3265,FEW_SEATS_AVAILABLE,REVENUE,57,967,64460955,-71.14196339,193,754
2024-12-10 20:32:45,STOPPED_AT,15,42.35014283,y3265,FEW_SEATS_AVAILABLE,REVENUE,57,970,64460955,-71.14750465,221,745
2024-12-10 20:36:48,IN_TRANSIT_TO,20,42.34911,y3265,MANY_SEATS_AVAILABLE,REVENUE,57,975,64460955,-71.15789,270,770
2024-12-10 20:40:51,IN_TRANSIT_TO,24,42.35069438,y3265,MANY_SEATS_AVAILABLE,REVENUE,57,981,64460955,-71.17195105,299,888
2024-12-10 20:42:53,STOPPED_AT,27,42.35397123,y3265,MANY_SEATS_AVAILABLE,REVENUE,57,985,64460955,-71.17885825,221,934
2024-12-10 20:44:54,STOPPED_AT,30,42.358253769,y3265,MANY_SEATS_AVAILABLE,REVENUE,57,988,64460955,-71.1847622,350,822
2024-12-10 20:53:01,IN_TRANSIT_TO,7,42.3513738,y3287,FULL,REVENUE,57,958,64460958,-71.11731383,231,399
2024-12-10 20:55:03,IN_TRANSIT_TO,7,42.352013309,y3287,FULL,REVENUE,57,958,64460958,-71.12114388,304,474
2024-12-10 21:09:13,IN_TRANSIT_TO,18,42.34921852,y3287,FEW_SEATS_AVAILABLE,REVENUE,57,973,64460958,-71.153063,260,695
2024-12-10 21:11:15,IN_TRANSIT_TO,19,42.34908653,y3287,FEW_SEATS_AVAILABLE,REVENUE,57,974,64460958,-71.15702933,271,725
2024-12-10 21:13:16,STOPPED_AT,21,42.34979429,y3287,FEW_SEATS_AVAILABLE,REVENUE,57,977,64460958,-71.16448502,313,725
2024-12-10 21:19:25,IN_TRANSIT_TO,30,42.35662244,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,988,64460958,-71.18228474,64,755
2024-12-10 21:21:27,IN_TRANSIT_TO,30,42.35811479,y3287,MANY_SEATS_AVAILABLE,REVENUE,57,988,64460958,-71.14928793,82,780
2024-12-10 21:23:29,IN_TRANSIT_TO,23,42.35308415,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,925,64465104,-71.138737259,70,575
2024-12-10 21:25:30,IN_TRANSIT_TO,25,42.35326644,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,927,64465104,-71.13442957,106,561
2024-12-10 21:27:32,STOPPED_AT,26,42.35299325,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,928,64465104,-71.13216326,101,522
2024-12-10 21:29:33,IN_TRANSIT_TO,28,42.351883129,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,933,64465104,-71.122609929,102,509
2024-12-10 21:31:35,IN_TRANSIT_TO,30,42.35110834,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,937,64465104,-71.11555464,98,499
2024-12-10 21:33:36,IN_TRANSIT_TO,32,42.349661609,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,939,64465104,-71.10304976,93,326
2024-12-10 21:35:38,STOPPED_AT,1,42.349051029,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465211,-71.0957527,84,0
2024-12-10 21:37:39,IN_TRANSIT_TO,2,42.349212379,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,951,64465211,-71.098771889,281,0
2024-12-10 21:45:46,IN_TRANSIT_TO,7,42.35186311,y3295,FEW_SEATS_AVAILABLE,REVENUE,57,958,64465211,-71.12083075,278,162
2024-12-10 21:47:47,IN_TRANSIT_TO,9,42.35237116,y3295,FEW_SEATS_AVAILABLE,REVENUE,57,960,64465211,-71.12545424,281,222
2024-12-10 21:49:49,IN_TRANSIT_TO,11,42.35302248,y3295,FEW_SEATS_AVAILABLE,REVENUE,57,964,64465211,-71.13187906,249,172
2024-12-10 21:57:55,IN_TRANSIT_TO,18,42.34926061,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,973,64465211,-71.15309775,277,355
2024-12-10 22:01:58,STOPPED_AT,21,42.35038583,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,977,64465211,-71.1656333,289,405
2024-12-10 22:03:59,IN_TRANSIT_TO,25,42.35152603,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,982,64465211,-71.17356165,298,417
2024-12-10 22:08:02,IN_TRANSIT_TO,31,42.36026072,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,989,64465211,-71.18540556,353,299
2024-12-10 22:10:04,STOPPED_AT,1,42.36373,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465113,-71.18596,0,0
2024-12-10 22:12:05,STOPPED_AT,1,42.36373,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465113,-71.18596,0,0
2024-12-10 22:14:07,STOPPED_AT,1,42.36373547,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465113,-71.18554732,149,0
2024-12-10 22:16:08,IN_TRANSIT_TO,2,42.36336037,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,902,64465113,-71.18584269,242,13
2024-12-10 22:18:10,IN_TRANSIT_TO,5,42.356995629,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,9031,64465113,-71.18643111,247,54
2024-12-10 22:20:11,IN_TRANSIT_TO,5,42.35592432,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,9031,64465113,-71.188182679,299,79
2024-12-10 22:22:13,IN_TRANSIT_TO,7,42.3546658,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,905,64465113,-71.18019873,105,298
2024-12-10 22:24:14,STOPPED_AT,13,42.35047371,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,913,64465113,-71.16661536,104,296
2024-12-10 22:26:16,IN_TRANSIT_TO,16,42.34909337,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,917,64465113,-71.15784504,89,313
2024-12-10 22:30:19,IN_TRANSIT_TO,21,42.350046949,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,922,64465113,-71.147477,58,377
2024-12-10 22:32:20,STOPPED_AT,23,42.35320179,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,925,64465113,-71.13833516,72,354
2024-12-10 22:34:22,STOPPED_AT,25,42.35319144,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,927,64465113,-71.13423131,0,358
2024-12-10 22:36:23,STOPPED_AT,26,42.35283593,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,928,64465113,-71.13092288,98,435
2024-12-10 22:38:25,IN_TRANSIT_TO,28,42.3521,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,933,64465113,-71.12521,90,395
2024-12-10 22:40:26,IN_TRANSIT_TO,30,42.35099112,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,937,64465113,-71.11472932,98,456
2024-12-10 22:46:31,STOPPED_AT,1,42.34897482,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,899,64465214,-71.0956253,82,45
2024-12-10 22:48:32,STOPPED_AT,2,42.3495293,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,951,64465214,-71.10087876,273,74
2024-12-10 22:50:34,STOPPED_AT,4,42.35021464,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,953,64465214,-71.10696081,279,80
2024-12-10 22:52:35,IN_TRANSIT_TO,6,42.35105244,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,956,64465214,-71.11392909,281,148
2024-12-10 22:56:38,STOPPED_AT,10,42.35286901,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,962,64465214,-71.12997536,277,192
2024-12-10 22:58:40,IN_TRANSIT_TO,12,42.3535106,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,966,64465214,-71.136473039,273,181
2024-12-10 23:00:41,STOPPED_AT,12,42.3535841,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,966,64465214,-71.13805196,214,261
2024-12-10 23:02:43,STOPPED_AT,14,42.35029,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,969,64465214,-71.1469,225,270
2024-12-10 23:06:46,IN_TRANSIT_TO,20,42.34895335,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,975,64465214,-71.16003714,265,286
2024-12-10 23:08:47,IN_TRANSIT_TO,23,42.35065692,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,979,64465214,-71.16769058,286,291
2024-12-10 23:12:50,IN_TRANSIT_TO,30,42.35706701,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,988,64465214,-71.18081228,71,243
2024-12-10 23:14:52,IN_TRANSIT_TO,30,42.35814143,y3295,MANY_SEATS_AVAILABLE,REVENUE,57,988,64465214,-71.14526331,100,250
2024-12-10 23:16:54,IN_TRANSIT_TO,18,42.34915779,y1877,MANY_SEATS_AVAILABLE,REVENUE,57,973,64465216,-71.15349936,270,273
2024-12-10 23:18:56,STOPPED_AT,21,42.34993451,y1877,MANY_SEATS_AVAILABLE,REVENUE,57,977,64465216,-71.16458645,313,225
2024-12-10 23:25:00,STOPPED_AT,1,42.363651529,y1877,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465118,-71.18596576,349,0
2024-12-10 23:27:02,STOPPED_AT,1,42.36402,y1877,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465118,-71.18547,270,0
2024-12-10 23:29:03,STOPPED_AT,1,42.36402,y1877,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465118,-71.18547,270,0
2024-12-10 23:31:05,STOPPED_AT,1,42.36402116,y1877,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465118,-71.18551556,270,59
2024-12-10 23:33:06,STOPPED_AT,1,42.36403,y1877,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465118,-71.18547,270,165
2024-12-10 23:35:08,STOPPED_AT,1,42.36403,y1877,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465118,-71.18547,270,287
2024-12-10 23:37:09,STOPPED_AT,1,42.36403,y1877,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465118,-71.18547,270,410
2024-12-10 23:39:11,STOPPED_AT,1,42.36403,y1877,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465118,-71.18547,270,530
2024-12-10 23:41:12,STOPPED_AT,1,42.36402116,y1877,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465118,-71.18551556,270,660
2024-12-10 23:43:14,STOPPED_AT,1,42.36377232,y1877,MANY_SEATS_AVAILABLE,REVENUE,57,900,64465118,-71.18552216,165,773
2024-12-10 23:45:15,IN_TRANSIT_TO,5,42.35659333,y1877,MANY_SEATS_AVAILABLE,REVENUE,57,9031,64465118,-71.18811002,252,852
2024-12-10 23:47:17,STOPPED_AT,5,42.35634472,y1877,MANY_SEATS_AVAILABLE,REVENUE,57,9031,64465118,-71.18285475,86,904
