name,tags,time,current_status,current_stop_sequence,data,id,occupancy_status,revenue,route,stop,trip
longitude,,1733426418000000000,STOPPED_AT,2,-71.06490137,y1720,FEW_SEATS_AVAILABLE,REVENUE,23,367,64462894
longitude,,1733426660000000000,IN_TRANSIT_TO,7,-71.07212046,y1720,FEW_SEATS_AVAILABLE,REVENUE,23,460,64462894
longitude,,1733426901000000000,STOPPED_AT,11,-71.07904638,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,467,64462894
longitude,,1733427143000000000,IN_TRANSIT_TO,15,-71.08298913,y1720,FEW_SEATS_AVAILABLE,REVENUE,23,386,64462894
longitude,,1733427385000000000,IN_TRANSIT_TO,19,-71.08190605,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,392,64462894
longitude,,1733427626000000000,IN_TRANSIT_TO,25,-71.08321155,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,64000,64462894
longitude,,1733427868000000000,STOPPED_AT,29,-71.093896169,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,21148,64462894
longitude,,1733428110000000000,IN_TRANSIT_TO,31,-71.090158259,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,17861,64462894
longitude,,1733428351000000000,STOPPED_AT,1,-71.08919319,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,17862,64464392
longitude,,1733428593000000000,STOPPED_AT,1,-71.08919319,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,17862,64464392
longitude,,1733428835000000000,STOPPED_AT,1,-71.08919319,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,17862,64464392
longitude,,1733429076000000000,IN_TRANSIT_TO,2,-71.09007613,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,11257,64464392
longitude,,1733429318000000000,STOPPED_AT,2,-71.09260368,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,11257,64464392
longitude,,1733429560000000000,IN_TRANSIT_TO,6,-71.08549474,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,64000,64464392
longitude,,1733429801000000000,IN_TRANSIT_TO,7,-71.08484128,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,40001,64464392
longitude,,1733430043000000000,STOPPED_AT,9,-71.08179385,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,404,64464392
longitude,,1733430285000000000,STOPPED_AT,12,-71.08304407,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,407,64464392
longitude,,1733430526000000000,IN_TRANSIT_TO,16,-71.08315661,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,471,64464392
longitude,,1733430768000000000,IN_TRANSIT_TO,19,-71.0785682,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,475,64464392
longitude,,1733431009000000000,IN_TRANSIT_TO,23,-71.07214604,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,482,64464392
longitude,,1733431251000000000,STOPPED_AT,26,-71.06945822,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,426,64464392
longitude,,1733431493000000000,IN_TRANSIT_TO,2,-71.06408845,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,367,64462904
longitude,,1733431734000000000,STOPPED_AT,4,-71.070587979,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,371,64462904
longitude,,1733431976000000000,IN_TRANSIT_TO,9,-71.07355531,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,463,64462904
longitude,,1733432218000000000,STOPPED_AT,12,-71.08035171,y1720,MANY_SEATS_AVAILABLE,REVENUE,23,473,64462904
