name,tags,time,current_status,current_stop_sequence,data,id,occupancy_status,revenue,route,stop,trip
bearing,,1733425799000000000,STOPPED_AT,11,163,y3260,MANY_SEATS_AVAILABLE,REVENUE,1,77,64459589
bearing,,1733426041000000000,STOPPED_AT,12,42,y3260,MANY_SEATS_AVAILABLE,REVENUE,1,79,64459589
bearing,,1733426283000000000,STOPPED_AT,14,131,y3260,MANY_SEATS_AVAILABLE,REVENUE,1,82,64459589
bearing,,1733426524000000000,IN_TRANSIT_TO,16,159,y3260,MANY_SEATS_AVAILABLE,REVENUE,1,84,64459589
bearing,,1733426766000000000,IN_TRANSIT_TO,17,142,y3260,MANY_SEATS_AVAILABLE,REVENUE,1,59,64459589
bearing,,1733427007000000000,STOPPED_AT,19,137,y3260,MANY_SEATS_AVAILABLE,REVENUE,1,856,64459589
bearing,,1733427249000000000,IN_TRANSIT_TO,22,247,y3260,MANY_SEATS_AVAILABLE,REVENUE,1,62,64459589
bearing,,1733427492000000000,STOPPED_AT,12,0,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,79,64463833
bearing,,1733427733000000000,STOPPED_AT,14,0,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,82,64463833
bearing,,1733427975000000000,IN_TRANSIT_TO,17,138,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,59,64463833
bearing,,1733428216000000000,IN_TRANSIT_TO,18,144,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,854,64463833
bearing,,1733428458000000000,STOPPED_AT,19,135,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,856,64463833
bearing,,1733428700000000000,STOPPED_AT,1,81,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463476
bearing,,1733428941000000000,STOPPED_AT,1,135,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463476
bearing,,1733429183000000000,IN_TRANSIT_TO,3,45,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,2,64463476
bearing,,1733429425000000000,IN_TRANSIT_TO,6,47,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,57,64463476
bearing,,1733429666000000000,IN_TRANSIT_TO,9,321,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,87,64463476
bearing,,1733429908000000000,STOPPED_AT,11,310,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,89,64463476
bearing,,1733430150000000000,IN_TRANSIT_TO,13,36,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,93,64463476
bearing,,1733430391000000000,IN_TRANSIT_TO,15,335,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,97,64463476
bearing,,1733430633000000000,IN_TRANSIT_TO,17,315,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,101,64463476
bearing,,1733430875000000000,IN_TRANSIT_TO,20,302,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,106,64463476
bearing,,1733431116000000000,STOPPED_AT,1,236,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,110,64463840
bearing,,1733431358000000000,STOPPED_AT,1,270,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,110,64463840
bearing,,1733431600000000000,STOPPED_AT,1,270,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,110,64463840
bearing,,1733431841000000000,STOPPED_AT,1,270,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,110,64463840
bearing,,1733432083000000000,STOPPED_AT,1,0,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,110,64463840
bearing,,1733432325000000000,IN_TRANSIT_TO,5,115,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,69,64463840
bearing,,1733432566000000000,IN_TRANSIT_TO,8,122,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,73,64463840
bearing,,1733432808000000000,STOPPED_AT,10,147,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,75,64463840
bearing,,1733433050000000000,IN_TRANSIT_TO,12,0,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,79,64463840
bearing,,1733433291000000000,IN_TRANSIT_TO,14,138,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,82,64463840
bearing,,1733433533000000000,IN_TRANSIT_TO,16,144,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,84,64463840
bearing,,1733433775000000000,STOPPED_AT,19,0,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,856,64463840
bearing,,1733434016000000000,IN_TRANSIT_TO,22,217,y1895,MANY_SEATS_AVAILABLE,REVENUE,1,62,64463840
bearing,,1733434259000000000,STOPPED_AT,1,180,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463487
bearing,,1733434500000000000,STOPPED_AT,3,26,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,2,64463487
bearing,,1733434742000000000,STOPPED_AT,6,312,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,57,64463487
bearing,,1733434984000000000,STOPPED_AT,8,315,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,10590,64463487
bearing,,1733435225000000000,STOPPED_AT,10,0,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,188,64463487
bearing,,1733435467000000000,STOPPED_AT,11,318,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,89,64463487
bearing,,1733435709000000000,IN_TRANSIT_TO,13,335,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,93,64463487
bearing,,1733435950000000000,IN_TRANSIT_TO,15,339,y1913,FEW_SEATS_AVAILABLE,REVENUE,1,97,64463487
bearing,,1733436192000000000,STOPPED_AT,15,30,y1913,FEW_SEATS_AVAILABLE,REVENUE,1,97,64463487
bearing,,1733436433000000000,STOPPED_AT,17,315,y1913,FEW_SEATS_AVAILABLE,REVENUE,1,101,64463487
bearing,,1733436675000000000,STOPPED_AT,18,293,y1913,FEW_SEATS_AVAILABLE,REVENUE,1,102,64463487
bearing,,1733436917000000000,STOPPED_AT,22,286,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,108,64463487
bearing,,1733437159000000000,IN_TRANSIT_TO,2,118,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,66,64463845
bearing,,1733437401000000000,IN_TRANSIT_TO,7,130,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,72,64463845
bearing,,1733437642000000000,STOPPED_AT,8,136,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,73,64463845
bearing,,1733437884000000000,IN_TRANSIT_TO,11,160,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,77,64463845
bearing,,1733438125000000000,STOPPED_AT,12,135,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,79,64463845
bearing,,1733438367000000000,STOPPED_AT,14,139,y1913,FEW_SEATS_AVAILABLE,REVENUE,1,82,64463845
bearing,,1733438609000000000,STOPPED_AT,16,170,y1913,FEW_SEATS_AVAILABLE,REVENUE,1,84,64463845
bearing,,1733438850000000000,STOPPED_AT,18,140,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,854,64463845
bearing,,1733439092000000000,STOPPED_AT,20,284,y1913,MANY_SEATS_AVAILABLE,REVENUE,1,10100,64463845
bearing,,1733439334000000000,STOPPED_AT,1,283,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463496
bearing,,1733439576000000000,STOPPED_AT,1,230,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463496
bearing,,1733439818000000000,IN_TRANSIT_TO,5,109,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,10003,64463496
bearing,,1733440059000000000,STOPPED_AT,8,319,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,10590,64463496
bearing,,1733440301000000000,STOPPED_AT,11,315,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,89,64463496
bearing,,1733440543000000000,STOPPED_AT,13,341,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,93,64463496
bearing,,1733440784000000000,STOPPED_AT,15,300,y1911,FEW_SEATS_AVAILABLE,REVENUE,1,97,64463496
bearing,,1733441026000000000,IN_TRANSIT_TO,18,306,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,102,64463496
bearing,,1733441268000000000,STOPPED_AT,22,302,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,108,64463496
bearing,,1733441509000000000,STOPPED_AT,1,270,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,110,64463850
bearing,,1733441751000000000,IN_TRANSIT_TO,3,124,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,67,64463850
bearing,,1733441992000000000,IN_TRANSIT_TO,8,126,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,73,64463850
bearing,,1733442234000000000,STOPPED_AT,10,151,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,75,64463850
bearing,,1733442476000000000,STOPPED_AT,12,161,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,79,64463850
bearing,,1733442717000000000,IN_TRANSIT_TO,15,136,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,187,64463850
bearing,,1733442959000000000,IN_TRANSIT_TO,17,137,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,59,64463850
bearing,,1733443201000000000,STOPPED_AT,20,229,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,10100,64463850
bearing,,1733443442000000000,STOPPED_AT,1,135,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463506
bearing,,1733443684000000000,IN_TRANSIT_TO,6,51,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,57,64463506
bearing,,1733443926000000000,STOPPED_AT,8,318,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,10590,64463506
bearing,,1733444167000000000,IN_TRANSIT_TO,12,327,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,91,64463506
bearing,,1733444409000000000,STOPPED_AT,14,340,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,95,64463506
bearing,,1733444650000000000,STOPPED_AT,16,311,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,99,64463506
bearing,,1733444892000000000,STOPPED_AT,19,310,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,104,64463506
bearing,,1733445134000000000,STOPPED_AT,1,302,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,110,64463859
bearing,,1733445375000000000,STOPPED_AT,1,270,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,110,64463859
bearing,,1733445617000000000,STOPPED_AT,1,270,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,110,64463859
bearing,,1733445859000000000,IN_TRANSIT_TO,2,215,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,66,64463859
bearing,,1733446100000000000,STOPPED_AT,3,90,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,67,64463859
bearing,,1733446342000000000,STOPPED_AT,7,121,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,72,64463859
bearing,,1733446584000000000,STOPPED_AT,10,164,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,75,64463859
bearing,,1733446825000000000,STOPPED_AT,12,166,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,79,64463859
bearing,,1733447067000000000,STOPPED_AT,15,131,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,187,64463859
bearing,,1733447308000000000,STOPPED_AT,18,303,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,854,64463859
bearing,,1733447550000000000,STOPPED_AT,1,0,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463513
bearing,,1733447792000000000,STOPPED_AT,1,90,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463513
bearing,,1733448033000000000,STOPPED_AT,1,90,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463513
bearing,,1733448275000000000,STOPPED_AT,1,90,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463513
bearing,,1733448517000000000,STOPPED_AT,1,90,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463513
bearing,,1733448758000000000,STOPPED_AT,1,90,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463513
bearing,,1733449000000000000,STOPPED_AT,1,90,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463513
bearing,,1733449242000000000,STOPPED_AT,1,90,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463513
bearing,,1733449483000000000,STOPPED_AT,1,90,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463513
bearing,,1733449725000000000,STOPPED_AT,1,90,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463513
bearing,,1733449966000000000,STOPPED_AT,1,90,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463513
bearing,,1733450208000000000,STOPPED_AT,6,45,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,57,64463513
bearing,,1733450450000000000,STOPPED_AT,7,213,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,58,64463513
bearing,,1733450691000000000,STOPPED_AT,11,295,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,89,64463513
bearing,,1733450933000000000,IN_TRANSIT_TO,14,315,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,95,64463513
bearing,,1733451175000000000,IN_TRANSIT_TO,17,127,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,101,64463513
bearing,,1733451416000000000,STOPPED_AT,20,304,y1911,MANY_SEATS_AVAILABLE,REVENUE,1,106,64463513
bearing,,1733862324000000000,STOPPED_AT,6,130,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,71,64463837
bearing,,1733862445000000000,STOPPED_AT,7,131,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,72,64463837
bearing,,1733862567000000000,IN_TRANSIT_TO,8,135,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,73,64463837
bearing,,1733862689000000000,IN_TRANSIT_TO,9,137,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,74,64463837
bearing,,1733862810000000000,STOPPED_AT,9,125,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,74,64463837
bearing,,1733862932000000000,IN_TRANSIT_TO,11,159,y1896,FEW_SEATS_AVAILABLE,REVENUE,1,77,64463837
bearing,,1733863053000000000,IN_TRANSIT_TO,12,0,y1896,FEW_SEATS_AVAILABLE,REVENUE,1,79,64463837
bearing,,1733863175000000000,IN_TRANSIT_TO,13,76,y1896,FEW_SEATS_AVAILABLE,REVENUE,1,80,64463837
bearing,,1733863296000000000,IN_TRANSIT_TO,14,126,y1896,FEW_SEATS_AVAILABLE,REVENUE,1,82,64463837
bearing,,1733863418000000000,STOPPED_AT,15,145,y1896,FEW_SEATS_AVAILABLE,REVENUE,1,187,64463837
bearing,,1733863539000000000,IN_TRANSIT_TO,16,142,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,84,64463837
bearing,,1733863661000000000,IN_TRANSIT_TO,17,163,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,59,64463837
bearing,,1733863782000000000,IN_TRANSIT_TO,18,0,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,854,64463837
bearing,,1733863904000000000,STOPPED_AT,18,0,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,854,64463837
bearing,,1733864025000000000,STOPPED_AT,19,211,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,856,64463837
bearing,,1733864147000000000,STOPPED_AT,20,216,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,10100,64463837
bearing,,1733864268000000000,STOPPED_AT,22,225,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,62,64463837
bearing,,1733864390000000000,STOPPED_AT,1,111,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463477
bearing,,1733864511000000000,STOPPED_AT,1,116,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463477
bearing,,1733864633000000000,STOPPED_AT,1,90,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463477
bearing,,1733864754000000000,STOPPED_AT,1,90,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,64,64463477
bearing,,1733864876000000000,STOPPED_AT,2,43,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,1,64463477
bearing,,1733864997000000000,STOPPED_AT,4,0,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,6,64463477
bearing,,1733865119000000000,IN_TRANSIT_TO,6,304,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,57,64463477
bearing,,1733865240000000000,STOPPED_AT,7,0,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,58,64463477
bearing,,1733865362000000000,STOPPED_AT,8,315,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,10590,64463477
bearing,,1733865483000000000,IN_TRANSIT_TO,10,293,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,188,64463477
bearing,,1733865605000000000,STOPPED_AT,10,297,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,188,64463477
bearing,,1733865726000000000,IN_TRANSIT_TO,12,315,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,91,64463477
bearing,,1733865848000000000,STOPPED_AT,12,358,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,91,64463477
bearing,,1733865969000000000,STOPPED_AT,13,303,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,93,64463477
bearing,,1733866091000000000,STOPPED_AT,14,54,y1896,MANY_SEATS_AVAILABLE,REVENUE,1,95,64463477
bearing,,1733866212000000000,IN_TRANSIT_TO,15,0,y1896,FEW_SEATS_AVAILABLE,REVENUE,1,97,64463477
