time,current_status,current_stop_sequence,latitude,id,occupancy_status,revenue,route,stop,trip,longitude,bearing,delay
2024-12-05 22:28:25,STOPPED_AT,1,42.33041,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64463498,-71.08377,225,0
2024-12-05 22:32:27,STOPPED_AT,1,42.33043,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64463498,-71.0838,225,0
2024-12-05 22:36:28,STOPPED_AT,1,42.3304,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64463498,-71.08377,225,0
2024-12-05 22:40:30,STOPPED_AT,1,42.33042,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64463498,-71.08379,225,0
2024-12-05 22:44:32,STOPPED_AT,1,42.33033713,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64463498,-71.08368037,225,0
2024-12-05 22:48:33,STOPPED_AT,1,42.33045,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64463498,-71.08377,225,0
2024-12-05 22:52:35,STOPPED_AT,1,42.33044,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64463498,-71.08374,225,0
2024-12-05 22:56:37,STOPPED_AT,1,42.33042,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64463498,-71.08375,225,0
2024-12-05 23:00:38,STOPPED_AT,1,42.33047074,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64463498,-71.083806,225,0
2024-12-05 23:04:40,STOPPED_AT,1,42.32963011,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64463498,-71.083499419,304,0
2024-12-05 23:08:41,IN_TRANSIT_TO,6,42.33140225,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1357,64463498,-71.09407735,268,0
2024-12-05 23:12:43,IN_TRANSIT_TO,11,42.33333631,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1365,64463498,-71.10731244,271,8
2024-12-05 23:16:45,IN_TRANSIT_TO,15,42.3358812,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1369,64463498,-71.120346389,322,0
2024-12-05 23:20:46,STOPPED_AT,18,42.34440344,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1373,64463498,-71.12491559,309,0
2024-12-05 23:24:48,IN_TRANSIT_TO,22,42.35104877,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1379,64463498,-71.131419679,338,0
2024-12-05 23:28:50,IN_TRANSIT_TO,25,42.35471828,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1112,64463498,-71.13480792,62,84
2024-12-05 23:36:53,STOPPED_AT,31,42.37208889,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,2565,64463498,-71.12170564,332,0
2024-12-05 23:40:55,STOPPED_AT,1,42.37580073,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463758,-71.11908113,0,0
2024-12-05 23:44:56,STOPPED_AT,1,42.37780046,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463758,-71.12044003,90,10
2024-12-05 23:53:00,STOPPED_AT,7,42.35997698,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,2555,64463758,-71.12835688,137,49
2024-12-06 00:01:03,IN_TRANSIT_TO,16,42.348754269,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,11302,64463758,-71.1296265,150,6
2024-12-06 00:13:08,IN_TRANSIT_TO,27,42.33325875,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1317,64463758,-71.10732992,82,194
2024-12-06 00:17:10,STOPPED_AT,30,42.33171154,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1322,64463758,-71.09638552,102,166
2024-12-06 00:21:11,IN_TRANSIT_TO,36,42.32901,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64463758,-71.08531,135,77
2024-12-06 00:25:13,STOPPED_AT,1,42.32900242,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64463511,-71.08393656,0,0
2024-12-06 00:29:14,IN_TRANSIT_TO,6,42.33140377,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1357,64463511,-71.09403266,0,0
2024-12-06 00:33:16,IN_TRANSIT_TO,10,42.33380076,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1363,64463511,-71.105719419,234,50
2024-12-06 00:37:18,IN_TRANSIT_TO,15,42.33581914,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1369,64463511,-71.12020796,319,0
2024-12-06 00:45:21,STOPPED_AT,22,42.352807,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1379,64463511,-71.13203674,0,0
2024-12-06 00:53:24,IN_TRANSIT_TO,27,42.35978808,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,2559,64463511,-71.128144399,316,145
2024-12-06 00:57:26,IN_TRANSIT_TO,31,42.36995587,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,2565,64463511,-71.12237689,31,125
2024-12-06 01:01:28,STOPPED_AT,1,42.37515365,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463766,-71.11893618,0,94
2024-12-06 01:05:29,STOPPED_AT,1,42.37781811,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463766,-71.120643369,80,330
2024-12-06 01:09:31,STOPPED_AT,1,42.37786,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463766,-71.12063,45,573
2024-12-06 01:13:33,STOPPED_AT,1,42.37785,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463766,-71.12063,45,817
2024-12-06 01:17:34,STOPPED_AT,1,42.37785,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463766,-71.12063,45,939
2024-12-06 01:21:36,STOPPED_AT,1,42.37785,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463766,-71.12063,45,1309
2024-12-06 01:25:38,STOPPED_AT,1,42.37786,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463766,-71.12062,45,1550
2024-12-06 01:29:39,STOPPED_AT,1,42.37786,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463766,-71.12062,45,1795
2024-12-06 01:33:41,STOPPED_AT,1,42.37787,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463766,-71.12062,45,2038
2024-12-06 01:37:42,STOPPED_AT,1,42.37787,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463766,-71.12062,45,2281
2024-12-06 01:41:44,STOPPED_AT,1,42.37786,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463766,-71.12062,45,2509
2024-12-06 01:45:46,IN_TRANSIT_TO,2,42.37272925,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,32549,64463766,-71.12158657,214,2686
2024-12-06 01:49:47,IN_TRANSIT_TO,6,42.36332422,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,2554,64463766,-71.12963995,233,2644
2024-12-06 01:53:49,STOPPED_AT,12,42.35327515,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,926,64463766,-71.134600559,98,2490
2024-12-06 01:57:51,IN_TRANSIT_TO,18,42.34459702,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1306,64463766,-71.125348679,0,2471
2024-12-06 02:01:52,STOPPED_AT,22,42.33607918,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1311,64463766,-71.120771719,105,2439
2024-12-06 02:05:54,STOPPED_AT,25,42.33190668,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1314,64463766,-71.11235386,80,2498
2024-12-06 02:09:56,IN_TRANSIT_TO,30,42.33203491,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,1322,64463766,-71.098604499,112,2453
2024-12-06 02:13:57,IN_TRANSIT_TO,36,42.32894105,y1916,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64463766,-71.08537555,135,2441
2024-12-10 19:51:48,STOPPED_AT,1,42.32918597,y3288,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64459224,-71.08383077,257,2215
2024-12-10 19:55:51,STOPPED_AT,1,42.32918597,y3288,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64459224,-71.08383077,257,2516
2024-12-10 19:59:54,STOPPED_AT,1,42.32918597,y3288,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64459224,-71.08383077,257,2817
2024-12-10 20:01:55,STOPPED_AT,1,42.32918597,y3288,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64459224,-71.08383077,257,2817
2024-12-10 20:05:58,STOPPED_AT,1,42.32918597,y3288,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64459224,-71.08383077,257,3117
2024-12-10 20:10:01,STOPPED_AT,1,42.32918597,y3288,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64459224,-71.08383077,257,3418
2024-12-10 20:12:03,STOPPED_AT,1,42.32918597,y3288,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64459224,-71.08383077,257,3418
2024-12-10 20:16:06,STOPPED_AT,1,42.32918597,y3288,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64459224,-71.08383077,257,3719
2024-12-10 20:20:09,STOPPED_AT,1,42.32918597,y3288,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64459224,-71.08383077,257,4020
2024-12-10 20:26:28,IN_TRANSIT_TO,10,42.33390347,y1852,MANY_SEATS_AVAILABLE,REVENUE,66,1363,64463478,-71.10543642,239,240
2024-12-10 20:30:31,IN_TRANSIT_TO,13,42.33191199,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1526,64463478,-71.11433682,277,155
2024-12-10 20:32:32,IN_TRANSIT_TO,15,42.33558963,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1369,64463478,-71.12005994,321,154
2024-12-10 20:34:34,IN_TRANSIT_TO,17,42.34091103,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1372,64463478,-71.12086848,354,97
2024-12-10 20:36:36,IN_TRANSIT_TO,18,42.343677589,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1373,64463478,-71.12373305,306,114
2024-12-10 20:38:37,IN_TRANSIT_TO,19,42.3460441,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1375,64463478,-71.12778324,331,152
2024-12-10 20:48:45,IN_TRANSIT_TO,26,42.35645238,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,2558,64463478,-71.13063672,63,158
2024-12-10 20:50:46,STOPPED_AT,27,42.36026582,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,2559,64463478,-71.12874144,311,146
2024-12-10 20:52:48,IN_TRANSIT_TO,30,42.36756308,y1852,MANY_SEATS_AVAILABLE,REVENUE,66,2564,64463478,-71.12462846,36,0
2024-12-10 20:54:49,STOPPED_AT,31,42.37208634,y1852,MANY_SEATS_AVAILABLE,REVENUE,66,2565,64463478,-71.12166994,242,0
2024-12-10 20:56:51,IN_TRANSIT_TO,32,42.37352101,y1852,MANY_SEATS_AVAILABLE,REVENUE,66,76123,64463478,-71.11971094,0,0
2024-12-10 20:58:52,STOPPED_AT,1,42.3753,y1852,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463750,-71.11925,225,0
2024-12-10 21:00:54,STOPPED_AT,1,42.37532,y1852,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463750,-71.11923,225,0
2024-12-10 21:02:55,STOPPED_AT,1,42.37531,y1852,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463750,-71.11924,225,0
2024-12-10 21:04:57,STOPPED_AT,1,42.37531,y1852,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463750,-71.11924,225,0
2024-12-10 21:06:58,STOPPED_AT,1,42.37531,y1852,MANY_SEATS_AVAILABLE,REVENUE,66,22549,64463750,-71.11925,225,0
2024-12-10 21:09:00,STOPPED_AT,2,42.37265051,y1852,MANY_SEATS_AVAILABLE,REVENUE,66,32549,64463750,-71.1216455,288,0
2024-12-10 21:11:01,STOPPED_AT,3,42.37137936,y1852,MANY_SEATS_AVAILABLE,REVENUE,66,2550,64463750,-71.12123801,207,0
2024-12-10 21:13:03,IN_TRANSIT_TO,4,42.3683665,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,2551,64463750,-71.12379306,210,11
2024-12-10 21:15:04,IN_TRANSIT_TO,6,42.36340349,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,2554,64463750,-71.129433789,164,0
2024-12-10 21:19:11,STOPPED_AT,10,42.35564958,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1193,64463750,-71.13271312,284,0
2024-12-10 21:21:13,IN_TRANSIT_TO,12,42.35358412,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,926,64463750,-71.13704641,106,0
2024-12-10 21:23:14,IN_TRANSIT_TO,14,42.35311536,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,10928,64463750,-71.13238873,98,0
2024-12-10 21:25:16,IN_TRANSIT_TO,15,42.35105559,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1302,64463750,-71.131465419,164,0
2024-12-10 21:27:17,STOPPED_AT,15,42.35068857,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1302,64463750,-71.13122349,275,0
2024-12-10 21:29:19,STOPPED_AT,17,42.34558829,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1304,64463750,-71.12733126,265,0
2024-12-10 21:31:20,STOPPED_AT,19,42.3425486,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1308,64463750,-71.12189701,128,0
2024-12-10 21:33:22,STOPPED_AT,21,42.33832587,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1310,64463750,-71.121579589,261,0
2024-12-10 21:35:23,STOPPED_AT,22,42.33614,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1311,64463750,-71.12074,135,0
2024-12-10 21:37:25,STOPPED_AT,23,42.333231419,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1313,64463750,-71.11884935,172,0
2024-12-10 21:39:26,STOPPED_AT,24,42.33167992,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1555,64463750,-71.116679009,91,11
2024-12-10 21:41:28,IN_TRANSIT_TO,26,42.332890419,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1315,64463750,-71.11066274,52,0
2024-12-10 21:43:29,IN_TRANSIT_TO,28,42.33401509,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1319,64463750,-71.104315929,109,0
2024-12-10 21:45:31,STOPPED_AT,30,42.33190151,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,1322,64463750,-71.09745536,135,0
2024-12-10 21:47:32,IN_TRANSIT_TO,32,42.33127468,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,11257,64463750,-71.09271997,96,0
2024-12-10 21:49:34,STOPPED_AT,35,42.32951143,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,11259,64463750,-71.08623762,108,0
2024-12-10 21:51:35,STOPPED_AT,1,42.32921412,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64463490,-71.08344035,3,0
2024-12-10 21:53:37,STOPPED_AT,1,42.32922,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64463490,-71.08395,315,0
2024-12-10 21:55:38,STOPPED_AT,1,42.32924,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64463490,-71.08391,315,0
2024-12-10 21:57:40,STOPPED_AT,1,42.3292,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64463490,-71.08399,315,0
2024-12-10 21:59:41,STOPPED_AT,1,42.32928092,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64463490,-71.08383963,315,0
2024-12-10 22:01:43,STOPPED_AT,1,42.32924,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64463490,-71.08394,315,0
2024-12-10 22:03:44,STOPPED_AT,1,42.32923,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64463490,-71.08393,315,0
2024-12-10 22:05:46,STOPPED_AT,1,42.32922,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64463490,-71.08395,315,0
2024-12-10 22:07:47,STOPPED_AT,1,42.32890598,y1852,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64463490,-71.08399341,188,0
2024-12-10 22:09:49,IN_TRANSIT_TO,2,42.32986056,y1852,MANY_SEATS_AVAILABLE,REVENUE,66,1148,64463490,-71.08643821,304,0
2024-12-10 22:11:50,IN_TRANSIT_TO,6,42.33144,y1852,MANY_SEATS_AVAILABLE,REVENUE,66,1357,64463490,-71.0941,270,0
