name,tags,time,current_status,current_stop_sequence,data,id,occupancy_status,revenue,route,stop,trip
longitude,,1733426769000000000,IN_TRANSIT_TO,22,-71.05873605,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2829,64900719
longitude,,1733427010000000000,STOPPED_AT,1,-71.05702911,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64900945
longitude,,1733427252000000000,IN_TRANSIT_TO,2,-71.0562944,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2832,64900945
longitude,,1733427494000000000,IN_TRANSIT_TO,2,-71.05665234,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2832,64900945
longitude,,1733427735000000000,IN_TRANSIT_TO,3,-71.05825089,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64900945
longitude,,1733427977000000000,IN_TRANSIT_TO,3,-71.06460892,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64900945
longitude,,1733428218000000000,IN_TRANSIT_TO,3,-71.045293729,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64900945
longitude,,1733428460000000000,STOPPED_AT,7,-71.03420373,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5615,64900945
longitude,,1733428702000000000,IN_TRANSIT_TO,14,-71.035189059,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5624,64900945
longitude,,1733428943000000000,STOPPED_AT,18,-71.02976933,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5628,64900945
longitude,,1733429185000000000,STOPPED_AT,1,-71.032976899,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5547,64900709
longitude,,1733429427000000000,IN_TRANSIT_TO,9,-71.031949679,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5594,64900709
longitude,,1733429668000000000,IN_TRANSIT_TO,17,-71.03246772,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5603,64900709
longitude,,1733429910000000000,IN_TRANSIT_TO,22,-71.037568149,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2829,64900709
longitude,,1733430152000000000,IN_TRANSIT_TO,22,-71.0578343,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2829,64900709
longitude,,1733430393000000000,IN_TRANSIT_TO,23,-71.05793783,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64900709
longitude,,1733430635000000000,IN_TRANSIT_TO,2,-71.056025899,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2832,64900944
