name,tags,time,current_status,current_stop_sequence,data,id,occupancy_status,revenue,route,stop,trip
delay,,1733426769000000000,IN_TRANSIT_TO,22,295,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2829,64900719
delay,,1733427010000000000,STOPPED_AT,1,0,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64900945
delay,,1733427252000000000,IN_TRANSIT_TO,2,26,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2832,64900945
delay,,1733427494000000000,IN_TRANSIT_TO,2,194,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2832,64900945
delay,,1733427735000000000,IN_TRANSIT_TO,3,387,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64900945
delay,,1733427977000000000,IN_TRANSIT_TO,3,459,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64900945
delay,,1733428218000000000,IN_TRANSIT_TO,3,536,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64900945
delay,,1733428460000000000,STOPPED_AT,7,486,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5615,64900945
delay,,1733428702000000000,IN_TRANSIT_TO,14,519,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5624,64900945
delay,,1733429185000000000,STOPPED_AT,1,448,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5547,64900709
delay,,1733429427000000000,IN_TRANSIT_TO,9,386,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5594,64900709
delay,,1733429668000000000,IN_TRANSIT_TO,17,395,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5603,64900709
delay,,1733429910000000000,IN_TRANSIT_TO,22,359,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2829,64900709
delay,,1733430152000000000,IN_TRANSIT_TO,22,485,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2829,64900709
delay,,1733430393000000000,IN_TRANSIT_TO,23,414,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64900709
delay,,1733430635000000000,IN_TRANSIT_TO,2,174,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2832,64900944
delay,,1733430877000000000,IN_TRANSIT_TO,3,293,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64900944
delay,,1733431118000000000,IN_TRANSIT_TO,3,268,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64900944
delay,,1733431602000000000,STOPPED_AT,13,207,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5623,64900944
delay,,1733431843000000000,STOPPED_AT,17,266,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5627,64900944
delay,,1733432085000000000,STOPPED_AT,1,121,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5547,64900717
delay,,1733432327000000000,STOPPED_AT,10,30,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5595,64900717
delay,,1733432568000000000,IN_TRANSIT_TO,16,103,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5602,64900717
delay,,1733433051000000000,IN_TRANSIT_TO,22,173,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2829,64900717
delay,,1733433293000000000,IN_TRANSIT_TO,22,229,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2829,64900717
delay,,1733433535000000000,STOPPED_AT,1,0,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64900943
delay,,1733433776000000000,IN_TRANSIT_TO,3,0,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64900943
delay,,1733434018000000000,IN_TRANSIT_TO,3,32,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64900943
delay,,1733435226000000000,STOPPED_AT,1,0,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5547,64900714
delay,,1733435468000000000,IN_TRANSIT_TO,6,2,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5591,64900714
delay,,1733435710000000000,IN_TRANSIT_TO,14,53,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5599,64900714
delay,,1733435951000000000,IN_TRANSIT_TO,21,91,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,5607,64900714
delay,,1733436193000000000,IN_TRANSIT_TO,22,168,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2829,64900714
delay,,1733436435000000000,IN_TRANSIT_TO,22,237,y3151,MANY_SEATS_AVAILABLE,REVENUE,111,2829,64900714
delay,,1733436677000000000,STOPPED_AT,1,0,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64901002
delay,,1733436919000000000,STOPPED_AT,1,0,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64901002
delay,,1733437160000000000,STOPPED_AT,1,0,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64901002
delay,,1733437402000000000,IN_TRANSIT_TO,2,67,y3147,FEW_SEATS_AVAILABLE,REVENUE,111,2832,64901002
delay,,1733437644000000000,IN_TRANSIT_TO,3,142,y3147,FEW_SEATS_AVAILABLE,REVENUE,111,5611,64901002
delay,,1733437885000000000,IN_TRANSIT_TO,3,187,y3147,FEW_SEATS_AVAILABLE,REVENUE,111,5611,64901002
delay,,1733438127000000000,IN_TRANSIT_TO,3,402,y3147,FEW_SEATS_AVAILABLE,REVENUE,111,5611,64901002
delay,,1733438369000000000,IN_TRANSIT_TO,3,599,y3147,FEW_SEATS_AVAILABLE,REVENUE,111,5611,64901002
delay,,1733438611000000000,IN_TRANSIT_TO,7,569,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5615,64901002
delay,,1733438852000000000,STOPPED_AT,13,617,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5623,64901002
delay,,1733439094000000000,STOPPED_AT,18,611,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5628,64901002
delay,,1733439336000000000,STOPPED_AT,1,489,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5547,64900881
delay,,1733439577000000000,STOPPED_AT,10,502,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5595,64900881
delay,,1733439819000000000,STOPPED_AT,17,555,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5603,64900881
delay,,1733440302000000000,IN_TRANSIT_TO,22,709,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,2829,64900881
delay,,1733440544000000000,IN_TRANSIT_TO,23,581,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64900881
delay,,1733440785000000000,STOPPED_AT,1,316,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64901001
delay,,1733441027000000000,IN_TRANSIT_TO,2,455,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,2832,64901001
delay,,1733441269000000000,IN_TRANSIT_TO,3,425,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64901001
delay,,1733441510000000000,IN_TRANSIT_TO,3,536,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64901001
delay,,1733441752000000000,IN_TRANSIT_TO,3,760,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64901001
delay,,1733441994000000000,STOPPED_AT,7,705,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5615,64901001
delay,,1733442235000000000,STOPPED_AT,15,715,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5625,64901001
delay,,1733442477000000000,STOPPED_AT,21,693,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5631,64901001
delay,,1733442719000000000,STOPPED_AT,4,525,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5589,64900711
delay,,1733442960000000000,STOPPED_AT,12,575,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5597,64900711
delay,,1733443444000000000,IN_TRANSIT_TO,22,728,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,2829,64900711
delay,,1733443685000000000,IN_TRANSIT_TO,23,562,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64900711
delay,,1733443927000000000,STOPPED_AT,1,387,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64900927
delay,,1733444410000000000,IN_TRANSIT_TO,3,484,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64900927
delay,,1733444652000000000,IN_TRANSIT_TO,4,487,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5612,64900927
delay,,1733444894000000000,STOPPED_AT,8,472,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,56170,64900927
delay,,1733445618000000000,IN_TRANSIT_TO,6,325,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5591,64901133
delay,,1733445860000000000,IN_TRANSIT_TO,14,385,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5599,64901133
delay,,1733446102000000000,STOPPED_AT,21,428,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5607,64901133
delay,,1733446343000000000,IN_TRANSIT_TO,22,505,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,2829,64901133
delay,,1733446585000000000,IN_TRANSIT_TO,23,356,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64901133
delay,,1733446827000000000,IN_TRANSIT_TO,2,293,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,2832,64900926
delay,,1733447068000000000,IN_TRANSIT_TO,3,306,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64900926
delay,,1733447310000000000,STOPPED_AT,3,312,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64900926
delay,,1733447552000000000,IN_TRANSIT_TO,10,328,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5619,64900926
delay,,1733447793000000000,IN_TRANSIT_TO,20,384,y3147,MANY_SEATS_AVAILABLE,REVENUE,111,5630,64900926
delay,,1733448036000000000,STOPPED_AT,1,3253,y3159,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64901070
delay,,1733448277000000000,STOPPED_AT,1,3493,y3159,MANY_SEATS_AVAILABLE,REVENUE,111,8309,64901070
delay,,1733448519000000000,IN_TRANSIT_TO,3,3429,y3159,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64901070
delay,,1733448761000000000,IN_TRANSIT_TO,3,3494,y3159,MANY_SEATS_AVAILABLE,REVENUE,111,5611,64901070
delay,,1733449002000000000,IN_TRANSIT_TO,8,3467,y3159,MANY_SEATS_AVAILABLE,REVENUE,111,56170,64901070
