name,tags,time,current_status,current_stop_sequence,data,id,occupancy_status,revenue,route,stop,trip
longitude,,1733419335000000000,STOPPED_AT,12,-71.13655755,y3203,FULL,REVENUE,66,926,64460695
longitude,,1733419577000000000,IN_TRANSIT_TO,14,-71.13238741,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,10928,64460695
longitude,,1733419818000000000,STOPPED_AT,17,-71.12764273,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1304,64460695
longitude,,1733420060000000000,STOPPED_AT,19,-71.12168675,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1308,64460695
longitude,,1733420302000000000,STOPPED_AT,22,-71.12070591,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1311,64460695
longitude,,1733420544000000000,IN_TRANSIT_TO,25,-71.115431,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1314,64460695
longitude,,1733420785000000000,STOPPED_AT,26,-71.10878725,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1315,64460695
longitude,,1733421027000000000,IN_TRANSIT_TO,30,-71.10008689,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1322,64460695
longitude,,1733421268000000000,STOPPED_AT,30,-71.09765646,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1322,64460695
longitude,,1733421510000000000,STOPPED_AT,31,-71.0951372,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1323,64460695
longitude,,1733421752000000000,IN_TRANSIT_TO,36,-71.08541138,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,64000,64460695
longitude,,1733421993000000000,STOPPED_AT,1,-71.08388,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64459213
longitude,,1733422235000000000,STOPPED_AT,1,-71.08387,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64459213
longitude,,1733422477000000000,STOPPED_AT,1,-71.08387,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,64000,64459213
longitude,,1733422718000000000,IN_TRANSIT_TO,2,-71.08537933,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,1148,64459213
longitude,,1733422960000000000,IN_TRANSIT_TO,6,-71.09406432,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,1357,64459213
longitude,,1733423202000000000,IN_TRANSIT_TO,8,-71.10032911,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1360,64459213
longitude,,1733423443000000000,IN_TRANSIT_TO,11,-71.10849457,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,1365,64459213
longitude,,1733423685000000000,STOPPED_AT,13,-71.11717652,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1526,64459213
longitude,,1733423927000000000,STOPPED_AT,15,-71.1214168,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1369,64459213
longitude,,1733424168000000000,IN_TRANSIT_TO,18,-71.12254479,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1373,64459213
longitude,,1733424410000000000,IN_TRANSIT_TO,22,-71.12995626,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,1379,64459213
longitude,,1733424651000000000,IN_TRANSIT_TO,23,-71.1323525,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,964,64459213
longitude,,1733424893000000000,IN_TRANSIT_TO,30,-71.12685795,y3203,FEW_SEATS_AVAILABLE,REVENUE,66,2564,64459213
longitude,,1733425135000000000,IN_TRANSIT_TO,30,-71.12679907,y3203,MANY_SEATS_AVAILABLE,REVENUE,66,2564,64459213
