name,tags,time,data,location
wind_kph,,1733671800000000000,20.2,"{'Boston,US'}"
wind_kph,,1733675400000000000,20.9,"{'Boston,US'}"
wind_kph,,1733678100000000000,21.6,"{'Boston,US'}"
wind_kph,,1733682600000000000,20.2,"{'Boston,US'}"
wind_kph,,1733684400000000000,19.1,"{'Boston,US'}"
wind_kph,,1733689800000000000,18.4,"{'Boston,US'}"
wind_kph,,1733691600000000000,17.6,"{'Boston,US'}"
wind_kph,,1733697000000000000,16.9,"{'Boston,US'}"
wind_kph,,1733701500000000000,16.9,"{'Boston,US'}"
wind_kph,,1733704200000000000,13.3,"{'Boston,US'}"
wind_kph,,1733707800000000000,13.3,"{'Boston,US'}"
wind_kph,,1733711400000000000,11.9,"{'Boston,US'}"
wind_kph,,1733715000000000000,10.1,"{'Boston,US'}"
wind_kph,,1733716800000000000,12.2,"{'Boston,US'}"
wind_kph,,1733722200000000000,8.3,"{'Boston,US'}"
wind_kph,,1733725800000000000,7.6,"{'Boston,US'}"
wind_kph,,1733729400000000000,6.1,"{'Boston,US'}"
wind_kph,,1733733000000000000,6.5,"{'Boston,US'}"
wind_kph,,1733736600000000000,4.3,"{'Boston,US'}"
wind_kph,,1733740200000000000,5,"{'Boston,US'}"
wind_kph,,1733743800000000000,3.6,"{'Boston,US'}"
wind_kph,,1733747400000000000,4,"{'Boston,US'}"
wind_kph,,1733751000000000000,4.3,"{'Boston,US'}"
wind_kph,,1733754600000000000,6.5,"{'Boston,US'}"
wind_kph,,1733758200000000000,6.8,"{'Boston,US'}"
wind_kph,,1733761800000000000,7.9,"{'Boston,US'}"
wind_kph,,1733763600000000000,10.1,"{'Boston,US'}"
wind_kph,,1733769000000000000,12.2,"{'Boston,US'}"
wind_kph,,1733772600000000000,13.3,"{'Boston,US'}"
wind_kph,,1733776200000000000,14.8,"{'Boston,US'}"
wind_kph,,1733779800000000000,15.8,"{'Boston,US'}"
wind_kph,,1733783400000000000,13.3,"{'Boston,US'}"
wind_kph,,1733785200000000000,14.8,"{'Boston,US'}"
wind_kph,,1733790600000000000,10.4,"{'Boston,US'}"
wind_kph,,1733794200000000000,10.4,"{'Boston,US'}"
wind_kph,,1733797800000000000,9,"{'Boston,US'}"
wind_kph,,1733801400000000000,10.1,"{'Boston,US'}"
wind_kph,,1733805000000000000,10.1,"{'Boston,US'}"
wind_kph,,1733808600000000000,10.8,"{'Boston,US'}"
wind_kph,,1733813100000000000,11.9,"{'Boston,US'}"
wind_kph,,1733814000000000000,12.6,"{'Boston,US'}"
wind_kph,,1733819400000000000,13,"{'Boston,US'}"
wind_kph,,1733823000000000000,12.2,"{'Boston,US'}"
wind_kph,,1733826600000000000,10.4,"{'Boston,US'}"
