name,tags,time,data,location
temp_c,,1733678100000000000,8.3,"{'Boston,US'}"
temp_c,,1733682600000000000,8.3,"{'Boston,US'}"
temp_c,,1733684400000000000,8.3,"{'Boston,US'}"
temp_c,,1733689800000000000,7.2,"{'Boston,US'}"
temp_c,,1733691600000000000,7.2,"{'Boston,US'}"
temp_c,,1733697000000000000,6.7,"{'Boston,US'}"
temp_c,,1733701500000000000,5.6,"{'Boston,US'}"
temp_c,,1733704200000000000,5.6,"{'Boston,US'}"
temp_c,,1733707800000000000,5.6,"{'Boston,US'}"
temp_c,,1733711400000000000,4.4,"{'Boston,US'}"
temp_c,,1733715000000000000,5.2,"{'Boston,US'}"
temp_c,,1733716800000000000,3.9,"{'Boston,US'}"
temp_c,,1733722200000000000,2.8,"{'Boston,US'}"
temp_c,,1733725800000000000,3.3,"{'Boston,US'}"
temp_c,,1733729400000000000,3.3,"{'Boston,US'}"
temp_c,,1733733000000000000,3.9,"{'Boston,US'}"
temp_c,,1733736600000000000,4.4,"{'Boston,US'}"
temp_c,,1733740200000000000,5.2,"{'Boston,US'}"
temp_c,,1733743800000000000,5.6,"{'Boston,US'}"
temp_c,,1733747400000000000,2.9,"{'Boston,US'}"
temp_c,,1733751000000000000,6.7,"{'Boston,US'}"
temp_c,,1733754600000000000,6.7,"{'Boston,US'}"
temp_c,,1733758200000000000,6.7,"{'Boston,US'}"
temp_c,,1733761800000000000,6.7,"{'Boston,US'}"
temp_c,,1733763600000000000,6.7,"{'Boston,US'}"
temp_c,,1733769000000000000,6.7,"{'Boston,US'}"
temp_c,,1733772600000000000,6.7,"{'Boston,US'}"
temp_c,,1733776200000000000,6.7,"{'Boston,US'}"
temp_c,,1733779800000000000,6.7,"{'Boston,US'}"
temp_c,,1733783400000000000,6.7,"{'Boston,US'}"
temp_c,,1733785200000000000,6.7,"{'Boston,US'}"
temp_c,,1733790600000000000,6.7,"{'Boston,US'}"
temp_c,,1733794200000000000,6.7,"{'Boston,US'}"
